product_id,also_viewed_item_prouduct_id
216149154,"['1766942241', '1066927530', '1138972718', '4899755280', '1254973639', '1430679804', '2261399264', '204391387', '1138972742', '264669826', '319972513', '1430679753', '1096195704', '4760853740', '1689450873', '2044209949', '5002577869', '1291494197', '1279827691', '4339701361', '1518441205', '1279825201', '1829493113', '1182744839', '2029098583', '10607696', '4528995926', '1829493909', '1911251180', '1960868118', '52058706', '322744802', '1741544729', '2321794721', '4533466448', '2035043294', '1826430249', '23755842', '1767793928', '1360497345', '4515835453', '90440244', '1758838803', '97627940', '185844201', '1772662977', '1954556037', '200268725', '205944348', '1502554750', '4528995234', '267034634', '207073974', '141595143', '4925678102', '3436115', '202868495', '202252461', '181882888', '4831583546', '1141993983', '1176812218', '38907860', '1683514409', '1336182884', '1331608127', '1790298133', '1812252998', '4506833219', '1105311096', '1816798010', '1807030329', '4522860405', '1891733252', '18507433', '1291494178', '2034869278', '235492070', '1551012741', '1194143240', '1242275378', '1090948730', '1519043674', '29697776', '1917141290', '5197082834', '2012074301', '141594475', '175256591', '1182047891', '50613189', '1242275181', '341306883', '1430679737', '4866561357', '1464395351', '1058913221', '36555392', '1621103313', '216663922']"
264669826,"['1430679753', '1066927530', '1254973639', '4925678102', '1138972718', '2261399264', '4899755280', '1766942241', '216149154', '1518441205', '2321794721', '1096195704', '4515835453', '2029098583', '1336152279', '1279827691', '1430679804', '4339701361', '1138972742', '1291494197', '10607696', '1689450873', '204391387', '141595143', '4528995926', '1182744839', '1291494178', '4760853740', '1772662977', '2044209949', '1829493909', '4528995234', '1360497345', '4866561357', '1954556037', '1336182884', '1767793928', '4831583546', '1960868118', '1914536362', '90440244', '1176812218', '2012074301', '1629016296', '1430679737', '23755842', '1917141290', '4522860405', '29697776', '1928703468', '5002577869', '319972513', '2034869278', '37164941', '205944348', '3436115', '317779771', '1826430249', '97627940', '207073974', '1182047891', '185844201', '177511012', '298473981', '1790298133', '1141993983', '1812252998', '1242275378', '2035043294', '267034634', '5197082834', '200268725', '181882888', '129138546', '36555392', '1105311096', '1058913221', '38907860', '50613189', '207608509', '4854744618', '1502554750', '1741544729', '1807030329', '141594475', '322744802', '85043909', '1551012741', '1138972775', '83965193', '1891733252', '202252461', '1279825201', '1519043674', '1758838803', '5063570146', '202868495', '1741379194', '1331608127', '1984949332']"
4776588094,"['1829493909', '23165006', '2316339901', '2336333658', '2035043294', '1315500107', '1829493113', '1141993983', '1336182884', '44831973', '1911251180', '4648389192', '2086361746', '1914536182', '1960868118', '43055848', '2035043539', '291783797', '4648389106', '2239600843', '2035042888', '2012073789', '1914536362', '2035043478', '2086389955', '255068544', '2305514682', '1631103477', '1566992664', '2012304837', '18192010', '4349355352', '1148758930', '338415121', '97627864', '230839949', '340150007', '2046335788', '5185713877', '284397881', '4533466448', '228528012', '18342378', '85591394', '267034634', '62120704', '1790298133', '202909467', '1315498278', '85590634', '313689156', '4361438684', '1315487598', '1395447593', '1156975784', '112473630', '2010087477', '2045728977', '90440244', '338474141', '338427421', '341306883', '4841297815', '5155530', '4562388626', '1772662977', '38907860', '1968834574', '297609244', '53095533', '344892243', '97183507', '1430985602', '1082743749', '2245139455', '18507433', '4690012705', '4528995534', '120008773', '200268725', '1767368463', '4842106571', '2012074301', '101326698', '4790664806', '1968666029', '3436115', '121855169', '284393542', '216663922', '51417867', '1096195704', '5464607', '5227260', '69730259', '181882888', '1924120780', '322744802', '204704494']"
1279383972,"['1271040565', '2117121757', '90426869', '1806389083', '2159285283', '1679238678', '1362981708', '2274933670', '1636945', '4624684778', '1820917480', '7651149', '1297379355', '332941718', '9006400', '2379506908', '1421865153', '335076502', '1386408525', '1546536850', '209213735', '1406975359', '1200635484', '2040978510', '1791263252', '6636438', '1180313814', '4673617751', '209370715', '2261399264', '1406975943', '5082156385', '41060368', '213914811', '14633069', '1498294581', '4865003963', '5102481943', '141485986', '32098027', '2270134967', '1410402031', '1096195704', '1554735', '14018578', '49770244', '90438336', '1984949332', '286053488', '1911251180', '83965193', '78799583', '1138972742', '88947921', '1758838803', '1066927530', '1384697630', '1766942241', '2035043294', '63424167', '1581893782', '1926083729', '1430679804', '4665365918', '4953818217', '19119177', '331099447', '1254973639', '1430679753', '2270378785', '264669826', '144896234', '4889920980', '1170367072', '4846699834', '331742289', '5583245', '1704257486', '1440434810', '2035043478', '10607696', '1187161457', '2044209949', '4899755280', '10400155', '1752335618', '136994319', '37164941', '1105104532', '1297420684', '1465161437', '30300888', '1829493909', '1683514409', '298382945', '1960868118', '209906963', '7302785']"
1336182884,"['44831973', '1829493909', '1911251180', '1315500107', '14071752', '4648389192', '1914536182', '44831856', '2035043294', '341306883', '267034634', '4790664806', '230839949', '2035043478', '4349355352', '101222103', '1960868118', '2035042888', '1829493113', '116246513', '4648389106', '1141993983', '2239600843', '2012074301', '338474141', '2086389955', '38907860', '2012073789', '1790298133', '51417867', '1758838803', '340150007', '1914536362', '4776588094', '255068544', '338427421', '43055848', '62120704', '18192010', '1772662977', '101326698', '120008773', '4562388626', '322744802', '1683514409', '4533466448', '338415121', '5155530', '216663922', '2046335788', '85591394', '302364144', '1096195704', '5185713877', '149060850', '200268725', '182030141', '23165006', '291807883', '121855169', '129481818', '112473630', '133623856', '34481171', '284397881', '119580120', '1082743749', '284393542', '1924120780', '3436115', '4841297815', '97183507', '20208228', '1156975784', '4987928', '18507433', '1968834574', '1767368463', '1891733252', '1566993131', '1954556037', '99306578', '2086361746', '4829605016', '98371367', '4328272445', '4389460010', '1175287750', '207073974', '61731797', '291783797', '2305514682', '5002577869', '2010087477', '81513636', '97627940', '41068685', '20208231', '2044209949']"
1194148073,"['1171524828', '106144498', '60951423', '1119670850', '205440261', '174679218', '1205128839', '3393767', '4361114303', '30267111', '177229511', '1910763190', '133097891', '1909328422', '218912675', '205151854', '1910763384', '4846352797', '1204880118', '2197858874', '2197859027', '284209670', '1910763228', '198181555', '1692650416', '1744870303', '4322748253', '50733118', '160133810', '115130948', '1441182958', '2197858904', '8721576', '1796888337', '5010458993', '260564486', '115130927', '206554206', '136081082', '1472027989', '199256314', '1268846383', '4526702040', '86942540', '174676141', '247648836', '76721723', '1194143240', '4633759978', '1449469566', '1204404666', '94089844', '128781354', '160136871', '52067538', '286666313', '276309393', '3366821', '128822044', '1171555397', '2076090168', '4326230246', '191489554', '62345229', '208020152', '1441018608', '32023744', '496052', '184631209', '1137482526', '320467894', '2124091486', '215492233', '6692817', '205037609', '28518016', '15982716', '241793829', '128836875', '4533466302', '207855921', '2317048338', '253519225', '88548545', '1713292293', '1443500073', '1441018670', '4905600', '1858149530', '4656346446', '24748224', '281354834', '194092694', '170513999', '27071569', '1836998837', '324094289', '291641865', '4349355335']"
1829493909,"['1829493113', '4349355352', '1914536182', '1315500107', '2035043294', '2035043478', '1911251180', '2035042888', '2012073789', '202909467', '2086389955', '2336333658', '1885576158', '2035043539', '1914536362', '1566993131', '1960868118', '1315508759', '230839949', '2045728977', '1829493556', '1141993983', '2035044070', '2012304837', '1315498278', '1829494046', '2035043387', '291783797', '4528995926', '1960868041', '297609244', '2012074301', '1430985602', '2010087477', '212463746', '340150007', '112473630', '228528012', '18192010', '2035043537', '18342378', '4528994560', '2316339901', '2140542006', '127362143', '4776588094', '43055848', '34481171', '4648389106', '62120704', '1893494217', '1148758930', '4562388626', '44831973', '313689156', '270945829', '109272524', '2305514682', '4533466448', '5155530', '267034634', '322744802', '4790664806', '2046335788', '99306578', '23165006', '341306883', '2086361746', '338427421', '2273120810', '1683514409', '218025334', '53095533', '338415121', '338474141', '1631103477', '1336182884', '216663922', '120008773', '200268725', '1790298133', '4841297815', '1767368463', '255068544', '284397881', '2012074918', '2040618269', '2245139455', '1082743749', '4328272445', '101326698', '85591394', '1679789081', '1395447593', '133623856', '98371367', '3436115', '85593023', '1772662977']"
2035043294,"['1911251180', '2035043478', '1829493909', '2035043539', '2336333658', '2035042888', '341306883', '2035043387', '1829493113', '4349355352', '1914536182', '4528995534', '1960868118', '1141993983', '1829493556', '1968666029', '1914536362', '1885576158', '2012304837', '2012073789', '2012074301', '112473630', '1960868041', '2035043537', '228528012', '18192010', '2035044070', '230839949', '4528994560', '18342378', '1148758930', '4528995234', '1893494277', '2045728977', '1315500107', '85593023', '4776588094', '5155530', '85591394', '4533466448', '2086361746', '34481171', '43055848', '2305514682', '2046335788', '2086389955', '200268725', '297609244', '4648389106', '1315487598', '338427421', '2010087477', '1566992664', '2046506380', '1631103477', '1772662977', '53095533', '1767368463', '2012074918', '313689156', '4528995926', '1790298133', '338415121', '1893494217', '4328272445', '284397881', '1968834574', '4562388626', '4533466878', '216663922', '4790664806', '340150007', '218025334', '1430985602', '1419043188', '1336182884', '322744802', '202909467', '1315498278', '4841297815', '97627864', '4987928', '5185713877', '81513636', '44831973', '23165006', '2316339901', '1156975784', '338474141', '101326698', '1096195704', '338431195', '291783797', '4557683266', '72552085', '62120704', '4690012705', '4648389192', '4361438684']"
1911251180,"['2035043294', '1829493909', '2012073789', '4349355352', '43055848', '1829493113', '2035043478', '2035043539', '1914536362', '2035042888', '1960868118', '2336333658', '4528995534', '1829493556', '1885576158', '2012304837', '1960868041', '2035043387', '1914536182', '228528012', '230839949', '4528995926', '18192010', '2035044070', '1141993983', '112473630', '2012074301', '127362143', '18342378', '291783797', '2046335788', '2045728977', '1566993131', '4361438684', '85593023', '340150007', '1790298133', '4648389192', '200268725', '297609244', '4776588094', '4533466448', '2010087477', '1767368463', '1315500107', '2086389955', '2086361746', '53095533', '4562388626', '1419043188', '4648389106', '2305514682', '284397881', '34481171', '2012074918', '218025334', '109272524', '4690012705', '1683514409', '202909467', '2316339901', '1893494217', '1315498278', '322744802', '4841297815', '338415121', '4790664806', '338427421', '97183507', '1631103477', '174667559', '4987928', '4328272445', '133623856', '5185713877', '1148758930', '1968834574', '85591394', '313689156', '216663922', '2035043537', '1336182884', '61731797', '1772662977', '23165006', '44831973', '51417867', '72552085', '1156975784', '1930040199', '255068544', '81513636', '2245139455', '32023744', '90440244', '341306883', '112186944', '5155530', '4557683266']"
2035043294,"['1911251180', '2035043478', '1829493909', '2035043539', '2336333658', '2035042888', '341306883', '2035043387', '1829493113', '4349355352', '1914536182', '4528995534', '1960868118', '1141993983', '1829493556', '1968666029', '1914536362', '1885576158', '2012304837', '2012073789', '2012074301', '112473630', '1960868041', '2035043537', '228528012', '18192010', '2035044070', '230839949', '4528994560', '18342378', '1148758930', '4528995234', '1893494277', '2045728977', '1315500107', '85593023', '4776588094', '5155530', '85591394', '4533466448', '2086361746', '34481171', '43055848', '2305514682', '2046335788', '2086389955', '200268725', '297609244', '4648389106', '1315487598', '338427421', '2010087477', '1566992664', '2046506380', '1631103477', '1772662977', '53095533', '1767368463', '2012074918', '313689156', '4528995926', '1790298133', '338415121', '1893494217', '4328272445', '284397881', '1968834574', '4562388626', '4533466878', '216663922', '4790664806', '340150007', '218025334', '1430985602', '1419043188', '1336182884', '322744802', '202909467', '1315498278', '4841297815', '97627864', '4987928', '5185713877', '81513636', '44831973', '23165006', '2316339901', '1156975784', '338474141', '101326698', '1096195704', '338431195', '291783797', '4557683266', '72552085', '62120704', '4690012705', '4648389192', '4361438684']"
39056215,"['83965193', '10607696', '68271760', '1096195704', '1301183620', '37164941', '4339701361', '1138972718', '1138972742', '2261399264', '2044209949', '144896234', '5063570146', '4760853740', '1430679753', '1758838803', '1954556037', '3355277', '1766942241', '4899755280', '1518441205', '1349537850', '5064351084', '1772662977', '1829493909', '1689450873', '1254973639', '2035043294', '1911251180', '5197082834', '4866561357', '1182744839', '4522860405', '322744802', '2012074301', '1279827691', '141595143', '5002577869', '1430679737', '9669322', '2034869278', '97627940', '1176812218', '1683514409', '4395803127', '188230878', '1336182884', '2021323799', '1812252998', '2305514682', '188230870', '2321794721', '90440244', '207608509', '204391387', '23755842', '1291494197', '4533466448', '1430679804', '207073974', '3436115', '36555392', '4515835453', '1826430249', '1105311096', '18507433', '205944348', '4562388626', '5447990289', '68271779', '50613189', '4925678102', '175256591', '1790298133', '4648389192', '1141993983', '1360497345', '1066927530', '185844201', '1968834636', '2029098583', '1217219018', '1502554750', '1891733252', '38907860', '264669826', '2074320460', '1279825201', '5301593740', '181882888', '1767793928', '1917141290', '1968665155', '341306883', '1984949332', '1928703468', '4831583546', '1741544729', '129138546', '317779771']"
204391387,"['1430679753', '1254973639', '1138972742', '4899755280', '2261399264', '1430679804', '1766942241', '264669826', '1066927530', '319972513', '4760853740', '1518441205', '1279827691', '2321794721', '2029098583', '2044209949', '1096195704', '141595143', '1689450873', '1138972718', '4528995926', '4528995234', '2035043294', '1182744839', '4522860405', '1430679737', '1291494197', '1954556037', '4925678102', '1829493909', '1772662977', '1336182884', '2012074301', '1360497345', '1176812218', '4866561357', '317779771', '1829493113', '2034869278', '1767793928', '5002577869', '5197082834', '207608509', '23755842', '4339701361', '97627940', '1790298133', '1826430249', '4515835453', '4533466448', '181882888', '207073974', '322744802', '200268725', '50613189', '1917141290', '1683514409', '298473981', '1928703468', '1629016296', '90440244', '38907860', '1141993983', '1502554750', '29697776', '3436115', '235492070', '1891733252', '1741544729', '1291494178', '205944348', '18507433', '1182047891', '1812252998', '1138972775', '1551012741', '1519043674', '129138546', '185844201', '1816798010', '2284479817', '216149154', '37164941', '1331608127', '1279825201', '341306883', '10607696', '83965193', '4831583546', '85591394', '1494959863', '1968834636', '1807030329', '196837390', '1758838803', '5063570146', '202252461', '267034634', '216663922', '141594475']"
83965193,"['10607696', '144896234', '68271760', '37164941', '1301183620', '339980381', '1096195704', '5063570146', '2434283', '2044209949', '4339701361', '1138972718', '4528995926', '5002577869', '4522860405', '1430679753', '1766942241', '1829493113', '1279827691', '2035043294', '4899755280', '4760853740', '2261399264', '1138972742', '1683514409', '1138972775', '4831451934', '1911251180', '5064351084', '1812252998', '97627940', '1829493909', '36555392', '5197082834', '322744802', '1502554750', '1758838803', '90440244', '4925678102', '10755024', '4866561357', '1772662977', '1826430249', '185844201', '1176812218', '38907860', '1681111995', '1336182884', '2012074301', '1254973639', '207073974', '2321794721', '1518441205', '181882888', '1360497345', '1767793928', '53095533', '267034634', '205944348', '1141993983', '3355277', '4515835453', '3436115', '1790298133', '1105311096', '2034869278', '1891733252', '129138546', '285453513', '175256591', '18507433', '85043909', '2074320460', '4831583546', '204391387', '50613189', '1954556037', '141594475', '1968834636', '231606029', '1464395351', '282800040', '169719526', '4528995234', '1182047891', '141595143', '188230870', '1182744839', '341306883', '1610964169', '2029098583', '1194143240', '1279825201', '29697776', '207608509', '2174514239', '1689450873', '317779771', '1066927530', '327985427']"
5002577869,"['1891733252', '90440244', '185844201', '284393542', '4648389192', '1829493113', '4339701361', '1336182884', '4562388626', '2336333658', '1707474809', '1812252998', '1960868118', '1829493909', '50613189', '1758838803', '1911251180', '97627940', '1968834636', '2035043294', '5358521433', '2086389955', '2012074301', '1631103477', '2035043478', '2035042888', '1790298133', '28878585', '2305514682', '2012073789', '1772662977', '2311444856', '4776588094', '2010087477', '313689156', '1082581752', '1096195704', '1349537850', '5163831345', '4522860405', '1464395351', '4899755280', '2316339901', '322744802', '1792688566', '1826430249', '9669322', '202909467', '4866561357', '1338610777', '291783797', '1954556037', '4528995534', '1338931368', '18192010', '38907860', '338415121', '4361438684', '43055848', '2245139455', '207073974', '18507433', '44831973', '1766942241', '2086361746', '228528012', '4648389106', '5221964144', '285453513', '1968666029', '4533466448', '1231855172', '1138972742', '2040618269', '2174514239', '1837047118', '1921025438', '282800040', '1984949332', '4842372443', '4690012705', '207608509', '1194143240', '1082743749', '5002577920', '1141993983', '1430679753', '101326698', '54912201', '120008773', '1315500107', '341306883', '141595143', '1410491', '121855169', '175256591', '44831856', '3436115', '2029098583']"
