,rank,category,name,price,product_id,isRocket,discount_percentage,rating,rating_total_count,is_out_of_stock,brand_name,shopping_fee,reviews_for_last1year,인테리어,재질,사이즈,설치,색상,매트리스포함,침대 프레임
119,141,184562,"인홈 라온 LED 수납 슬림 저상형 침대, 그레이",109000,1826430249,False,0,4.5,16.0,False,,착불배송,16.0,NULL,합성목재,NULL,NULL,NULL,별도구매,저상형
120,142,184562,"평상형깔판프레임 싱글과슈퍼싱글 침대프레임, 아카시아",99000,1812252998,False,0,4.5,10.0,False,,착불배송,10.0,NULL,NULL,NULL,NULL,NULL,별도구매,밀폐형
121,143,184562,"블루밍홈 보노 하이 백 소파베드 더블, 그레이",104900,184631206,True,0,4.0,83.0,False,블루밍홈,0,24.0,로맨틱,패브릭,더블 W108*D192*H9,NULL,그레이,NULL,NULL
122,144,184562,"HASA 핀란드 원목 평상형침대프레임 슈퍼싱글 퀸 침대프레임, 네추럴",140000,1954556037,False,36,4.5,123.0,False,,착불배송,124.0,모던/심플,NULL,NULL,NULL,네추럴,NULL,NULL
123,145,184562,"동서가구 팬타 LED 1단 3서랍 슈퍼싱글 수납침대 프레임 DF642004, 화이트",139000,1338610777,False,41,4.5,8.0,False,동서가구,착불배송,8.0,NULL,합성목재,NULL,NULL,NULL,별도구매,수납형
124,146,184562,"라자가구 아이크3단LED 평상형 서랍침대세트 퀸Q(텐셀라텍스9zone독립매트리스), 초코브라운",359000,18192010,False,57,4.0,33.0,False,라자가구,착불배송,20.0,NULL,NULL,퀸,NULL,브라운,매트리스포함,NULL
125,147,184562,"씨에카 접이식침대 리클라이너 의자 특대형 가정용 사무실 야외 보조침대 라꾸 낚시, 매트리스 폴딩침대(카키)",67700,5339561980,False,0,4.5,11.0,False,,0,11.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
126,148,184562,"트라택 접이식 마사지 베드 프리미엄, 네이비",315000,1816389123,False,10,5.0,6.0,False,트라택,0,6.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
127,149,184562,"삼익가구 프레뉴 슈퍼싱글/퀸 LED 프리미엄 수납 호텔 침대 + 7존 독립 매트리스 포함, 01. 슈퍼싱글;베이지+오크",379000,2046335788,False,59,5.0,15.0,False,삼익가구,착불배송,15.0,NULL,기타,NULL,NULL,NULL,매트리스포함,수납형
128,150,184562,"소미랑 루체 철제 침대, 블랙",84000,1984949332,True,0,4.0,96.0,False,소미랑,0,96.0,NULL,철재,NULL,NULL,NULL,별도구매,오픈형
129,151,184562,"끌라로 슬라이딩 베이직 침대 안전가드 180, 화이트",52500,4604561314,False,0,5.0,8.0,False,끌라로,0,8.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
130,152,184562,"사무실 접이식 간이 침대 캠핑 매트리스 1인용 (매트리스 침대 구매) 싱글 공간 활용 야외용 낮잠 보조 간의 기능성 휴식 야전 침대, 매트리스 그레이(침대 미포함,장바구니담아서구매)",27800,2146870154,False,0,5.0,1.0,False,,0,1.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
131,153,184562,"리브포어스 휴대용 폴딩 각도조절 이동침대 침대의자 캠핑침대 간이침대 야전침대 접이식 침대, 그레이",46900,5399878498,False,52,5.0,4.0,False,,0,4.0,NULL,NULL,NULL,NULL,그레이,NULL,NULL
132,154,184562,"서우홈 베드테이블, 월넛",10700,286056445,True,0,4.5,152.0,False,서우홈,0,13.0,NULL,합성목재,NULL,NULL,브라운,NULL,NULL
133,155,184562,"블루밍홈 보노 하이 백 소파베드 싱글, 블루",73100,184631209,True,4,4.0,53.0,False,블루밍홈,0,14.0,로맨틱,NULL,NULL,NULL,NULL,NULL,NULL
134,156,184562,"트라택 마사지 베드, 블랙",264000,119456619,False,0,4.5,83.0,False,트라택,0,36.0,NULL,"고급PU원단,OAK원목,스테인리스",70 x 185 x 65~87 cm,NULL,블랙,NULL,NULL
135,157,184562,"라꾸라꾸 테이블 RS-Table, 브라운",84000,324246576,True,0,4.5,62.0,False,라꾸라꾸,0,50.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
136,158,184562,"포메리트 저상형 침대 프레임 깔판 슈퍼싱글, 원목색",70000,1279827691,True,0,4.0,45.0,False,포메리트,0,37.0,NULL,NULL,슈퍼싱글,NULL,NULL,NULL,NULL
137,159,184562,인베스코 숨쉬는 침대깔판 AIR 낮은다리,25900,10607696,False,45,4.0,668.0,False,인베스코,착불배송,173.0,NULL,폴리프로필렌수지,1975x1085x142mm,NULL,NULL,NULL,NULL
138,160,184562,국내생산 원목 저상형 침대프레임 슈퍼싱글 퀸 킹 매트리스 깔판 받침대 (침대헤드별도),67000,4760853740,False,21,4.5,44.0,False,,0,44.0,모던/심플,NULL,NULL,NULL,NULL,NULL,NULL
139,161,184562,"바네스데코 침대 노트북 랩탑 베드 테이블, 올블랙",67900,4736439902,True,0,4.5,54.0,False,바네스데코,0,54.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
140,162,184562,"전국 빠른배송 국내산 고급 PU가죽 저상형침대, PE폼 추가",20000,1614715960,False,33,4.5,92.0,False,,착불배송,92.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
141,163,184562,"팬물산 접이식 테이블, 그레이",7900,175044387,True,61,4.0,439.0,False,팬물산,0,164.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
142,165,184562,"라꾸라꾸 레저용침대 14탄 간이이동식침대, 블루",97800,1129835,True,0,4.0,175.0,False,라꾸라꾸,0,23.0,NULL,철제,NULL,NULL,NULL,NULL,NULL
143,166,184562,"블루밍홈 로맨티코 소파베드, 샌드브라운ⓘP824335ⓟ",99000,4825259189,False,50,5.0,11.0,False,블루밍홈,착불배송,11.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
144,167,184562,"삼익가구 러버 LED 슈퍼싱글/퀸 수납 원목 침대(양모 라텍스 7존 독립 매트리스), 01.슈퍼싱글;내추럴",359000,1315498278,False,52,5.0,25.0,False,삼익가구,착불배송,25.0,NULL,합성목재,NULL,NULL,NULL,매트리스포함,수납형
145,168,184562,"크렌시아 그레이스 LED 일반형 슈퍼싱글/퀸 침대+본넬 매트리스+방수커버, 그레이",209000,1968666029,False,25,4.0,68.0,False,크렌시아,착불배송,68.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
146,169,184562,"하포스 LED수납형 침대, 오크 프레임, 파워본넬 자가드 매트리스",229000,23165006,False,50,4.5,471.0,False,하포스,착불배송,38.0,NULL,NULL,싱글,NULL,NULL,매트리스포함,NULL
147,170,184562,"접이식매트리스 캠핑 1인용 이동식 좁은공간 쇼파베드 휴대용 사무실 병원간이 간호 접이식침대, F",83710,4604849960,False,23,5.0,1.0,False,,0,2.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
148,171,184562,"수오 시크라 한정50조 인조가죽 3인용 리클라이너 소파베드 좌식/입식 겸용 간이침대/접이식침대 HJ-Z-06-3, 블랙화이트",87000,1941498140,False,10,4.5,22.0,False,수오,"40,000",22.0,모던/심플,NULL,NULL,NULL,멀티(혼합)컬러,NULL,NULL
149,172,184562,"삼익가구 [삼익가구]자이 빅서랍 3단 수납침대(매트제외-슈퍼싱글), 오크",129000,284393542,False,43,5.0,8.0,False,삼익가구,착불배송,7.0,NULL,합성목재,NULL,NULL,NULL,별도구매,수납형
150,173,184562,"끌라로 베이직 슬라이딩 침대 안전가드 150cm, 별화이트",41800,4699254955,False,12,4.5,8.0,False,끌라로,0,8.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
151,174,184562,침대깔판 매트리스깔판 저상형 침대 받침대 7가지 사이즈,39900,1176812218,False,20,5.0,8.0,False,,0,8.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
152,175,184562,"젠티스 비쥬 가죽 퀸 침대 세트, 화이트, 프레임 + 참숯 콤포트 매트리스",359000,5155530,False,36,4.0,465.0,False,젠티스,착불배송,70.0,NULL,가죽,170 x 242 x 97 cm,NULL,NULL,NULL,NULL
153,176,184562,"퍼니코 메이크코지 SE0등급 원목 2단 접이식 침대깔판, 내츄럴원목",25800,1182744839,False,63,4.0,85.0,False,퍼니코,0,62.0,북유럽,원목,NULL,NULL,NULL,NULL,NULL
154,177,184562,"국민흙침대 Q캔서 흙침대 돌침대, 황토볼",589000,123208791,False,67,5.0,232.0,False,국민흙침대,0,154.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
155,178,184562,"라꾸라꾸 라꾸라꾸침대2인용 6탄 더블 열선내장형 간이수납침대 CBK-006D, 스트라이프",237900,46172654,False,0,4.0,114.0,False,라꾸라꾸,0,20.0,NULL,NULL,더블,NULL,NULL,NULL,NULL
156,179,184562,"젠티스 비쥬 가죽 슈퍼싱글 침대프레임 (매트리스 선택), 01. 화이트+블랙 (프레임+일체형매트리스)",289000,133623856,False,34,4.5,77.0,False,젠티스,착불배송,41.0,NULL,인조가죽,슈퍼싱글,NULL,NULL,매트리스포함,NULL
157,180,184562,"자네트 아모라 접이식 소파베드 1인용 2인용 3인용, 패브릭1인용",89000,276309393,False,50,3.5,34.0,False,자네트,착불배송,26.0,NULL,패브릭,NULL,NULL,그레이,NULL,NULL
158,182,184562,"세진침대 스타 다용도 베드 테이블 SS Q 사은품 증정, 오크",42000,1597728939,False,52,4.0,52.0,False,세진침대,착불배송,52.0,NULL,합성목재,슈퍼싱글,NULL,NULL,NULL,NULL
159,183,184562,"세븐뷰티 접이식 마사지 침대, 접이식마사지침대 V-004_아이보리",134000,88269119,False,0,4.0,80.0,False,세븐뷰티,0,30.0,NULL,인조가죽,상세페이지 참고,NULL,상세페이지참고,NULL,NULL
160,184,184562,"에몬스 클레어 에디션 침대 슈퍼싱글(SS), 메이플",509570,1395447593,False,7,4.5,22.0,False,,0,21.0,NULL,합성목재,NULL,NULL,NULL,매트리스포함,수납형
161,185,184562,"블루밍홈 올리비아 소파베드, 패브릭 마린블루",88900,50733118,True,0,4.0,199.0,False,블루밍홈,0,59.0,NULL,NULL,112 x 99 x 15cm,NULL,블루,NULL,NULL
162,186,184562,"수도권 빠른배송 일반형침대 매트리스포함 서랍별매, AP-1010(화이트)",109000,256005383,False,27,4.5,73.0,False,,착불배송,57.0,NULL,합성목재,NULL,NULL,NULL,매트리스포함,밀폐형
163,187,184562,"[현대의료기] 넝쿨카우치 황토볼 흙쇼파, 브라운",539100,4326230246,False,30,4.5,13.0,False,현대의료기,0,13.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
164,188,184562,"서우홈 폴딩테이블, 오크",13890,286056441,True,0,4.0,91.0,False,서우홈,0,19.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
165,190,184562,"미르쇼핑 휴대용 폴딩 각도조절 이동침대 침대의자 캠핑침대 간이침대 야전침대 접이식 침대, 그레이",46900,5473018039,False,53,5.0,1.0,False,,0,1.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
166,191,184562,"간이침대매트 접이식 1인용침대 매트리스 수면 떡실신 기숙사 2층침대 기술교육생, 귀여운 하트",26000,2112099563,False,60,4.0,6.0,False,,0,6.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
167,192,184562,"라자가구 RF 엘리아엠 LED 리노 서랍 침대+베이직 본넬 매트리스, 화이트",184000,4648389078,False,40,5.0,6.0,False,라자가구,착불배송,6.0,NULL,NULL,슈퍼싱글,방문설치,NULL,매트리스포함,NULL
168,193,184562,"인홈 라온 220V LED 수납 저상형 패밀리침대 국내제작, 슬림형_그레이",169000,1741379194,False,0,4.5,36.0,False,,착불배송,36.0,NULL,합성목재,NULL,NULL,NULL,별도구매,저상형
169,194,184562,"[삼익가구]러버 LED 4단 수납 원목 침대(매트제외-슈퍼싱글), 내추럴",219900,1315513157,False,55,5.0,32.0,False,삼익가구,착불배송,32.0,NULL,합성목재,NULL,NULL,브라운,NULL,수납형
170,196,184562,"[ 아리엘퍼니쳐 ] AL 전지역 당일발송 침대받침대 플라스틱깔판 침대깔판 침대부속가구 깔판, S",27900,1301183620,False,0,4.5,26.0,False,,"8,000",24.0,NULL,NULL,싱글,NULL,NULL,NULL,NULL
171,197,184562,"그린우드 원목 4단 매트리스 깔판 킹, 네추럴",82900,5348062129,True,0,3.5,11.0,False,그린우드,0,2.0,NULL,NULL,1590 x 1990 x 35 mm,NULL,NULL,NULL,NULL
172,198,184562,크라운퍼니쳐 헤링본 서랍침대 수납침대 SS Q,29000,1891733252,False,50,4.5,32.0,False,크라운퍼니쳐,착불배송,32.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
173,199,184562,"리빙힙 틸트 접이식 소파 베드, 그레이",139000,218912675,True,9,4.5,131.0,False,리빙힙,0,70.0,NULL,NULL,187 x 65 cm,NULL,그레이,NULL,NULL
174,201,184562,"블루밍홈 토리노 쇼파베드 2~3인용, 블랙",129000,540814,False,24,4.0,396.0,False,블루밍홈,착불배송,45.0,NULL,PVC,189*86*78cm,NULL,블랙,NULL,NULL
175,202,184562,"알뜨리 매트리스 받침대 세트 패밀리용, 베이지",153450,1430679737,True,0,5.0,9.0,False,알뜨리,0,9.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
176,203,184562,"[지누스] 트리샤 침대 프레임 화이트 (퀸), 상세 설명 참조",144990,345174782,False,30,4.0,2.0,False,지누스,0,1.0,NULL,NULL,퀸,NULL,NULL,NULL,NULL
177,204,184562,"끌라로 베이직 슬라이딩 침대 안전가드 120cm, 별화이트",42500,4699254545,False,0,5.0,10.0,False,끌라로,0,10.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
178,207,184562,"블루밍홈 PU 윈디쇼파베드3, 블랙",88900,167023726,True,1,4.0,510.0,False,블루밍홈,0,35.0,NULL,인조가죽,NULL,NULL,블랙,NULL,NULL
179,209,184562,"포메리트 로트 저상형 원목 매트리스 슈퍼싱글, 원목색",79900,1689450873,True,4,5.0,12.0,False,포메리트,0,12.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
180,210,184562,"보루네오하우스 프라임 올슨 LED 서랍 Q 침대 7존독립매트 DM6223, 그레이",439000,1566992664,False,34,5.0,9.0,False,보루네오하우스,0,9.0,NULL,합성목재,NULL,NULL,그레이,NULL,NULL
181,211,184562,미성침대 타이니 저상형 바닥 깔판 침대 매트리스 싱글 슈퍼싱글 퀸,94000,4522860405,False,36,4.5,14.0,False,,착불배송,14.0,NULL,NULL,싱글,NULL,NULL,NULL,저상형
182,212,184562,"에보니아 [10조한정 추가할인쿠폰+원목발판증정]라이프 철재메탈 이층침대 B형, 블랙_매트제외_수직형사다리",182500,1654939664,False,17,4.0,68.0,False,에보니아,착불배송,44.0,NULL,철재,NULL,NULL,NULL,NULL,NULL
183,215,184562,"HD 리퍼A 현대의료기 5005SF 황토볼 흙쇼파 흙카우치, 브라운",499000,5008205290,False,33,4.0,8.0,False,현대의료기,0,8.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
184,217,184562,"라자가구 RF 멜로우 LED 리노 서랍 슈퍼싱글/퀸 침대+베이직 본넬 매트리스+방수커버, 메이플",239000,2316339901,False,49,4.0,41.0,False,라자가구,착불배송,42.0,NULL,NULL,슈퍼싱글,방문설치,NULL,매트리스포함,NULL
185,220,184562,"제이에스리빙 사무용책상 높은 원목 미니 노트북 이동식 책상 협탁 접이식 티 식탁 베드 트레이 좌식 간이 보조 높이 각도 조절 거실 튼튼한 사이드 테이블 K6981, 108~205*47*55~88 와이드 침대 테이블",49600,1583454574,False,32,3.5,10.0,False,,0,10.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
186,221,184562,"라꾸라꾸침대 라꾸라꾸6 웰빙싱글(온열내장형) CBK006S 1인용 사은품(세탁커버+보관커버) 접이식침대 간이침대, 단일상품(스트라이프 블루+그레이+화이트)",199600,5359524617,False,0,5.0,1.0,False,라꾸라꾸,0,1.0,NULL,NULL,싱글,NULL,NULL,NULL,NULL
187,222,184562,"지누스 1500H 침대 프레임 (퀸), 단품",161100,152054558,False,10,4.0,13.0,False,지누스,0,10.0,NULL,NULL,퀸,NULL,NULL,NULL,NULL
188,223,184562,침대 매트리스 밀림방지 패드 4P,12000,1806389083,False,0,4.5,5.0,False,,0,5.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
189,225,184562,"에보니아 레이트 3인용 소파베드 A+B세트 방문설치, 패브릭 민트블루",301500,2360232756,True,22,4.5,13.0,False,에보니아,0,13.0,NULL,NULL,NULL,방문설치,NULL,NULL,NULL
190,226,184562,"모더니가구 블루문 패브릭 가죽 헤드보드, 가죽 밀크",99000,70107146,False,38,4.5,27.0,False,,0,22.0,NULL,인조가죽,슈퍼싱글,NULL,화이트,NULL,NULL
191,227,184562,"젠티스 공기순환 침대 받침대, 블랙",30000,2434283,False,14,4.5,58.0,False,젠티스,"8,000",24.0,NULL,PVC,싱글,NULL,블랙,NULL,NULL
192,228,184562,"라자가구 RF 엘리아엠 LED 리노 서랍 침대 (매트제외), 화이트",114000,4648389007,False,52,4.0,8.0,False,라자가구,착불배송,8.0,NULL,NULL,슈퍼싱글,방문설치,NULL,별도구매,NULL
193,229,184562,"보루네오하우스 프라임 루나 원목 SS 침대 + 본넬매트 FC0102, 내추럴",319000,112186944,False,49,4.5,23.0,False,보루네오하우스,0,16.0,NULL,원목,NULL,NULL,내추럴,매트리스포함,NULL
194,230,184562,"[삼익가구]자이 LED 빅서랍 3단 수납침대(YS 7존 독립스프링 매트리스-슈퍼싱글), 화이트",299000,284397881,False,46,3.0,2.0,False,삼익가구,착불배송,2.0,NULL,합성목재,NULL,NULL,NULL,매트리스포함,수납형
195,231,184562,"블루밍홈 롤리&리코 쇼파베드 소파 입식소파베드, 그레이ⓘP818800ⓟ",69900,27071565,False,12,4.0,184.0,False,블루밍홈,착불배송,19.0,NULL,인조가죽,2~3인용,NULL,그레이,NULL,NULL
196,232,184562,"MOLY 가정용 접이식 넓은 침대 사무실용 J1527 접이식침대, 침대 그레이",47900,2087915123,False,0,2.0,6.0,False,,0,6.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
197,233,184562,"보니애가구 아이비 트리플 수납형 침대 프레임+매트리스, 오크화이트, 슈퍼싱글",179000,39109118,False,50,4.5,39.0,False,보니애가구,착불배송,20.0,NULL,합성목재,SS,NULL,브라운,매트리스포함,NULL
198,234,184562,"크렌시아 젠느 LED 수납형 킹 침대 프레임 K+본넬 매트리스 포함, 그레이+화이트",359000,340150007,False,20,4.0,99.0,False,크렌시아,착불배송,70.0,모던/심플,NULL,킹K,NULL,그레이,NULL,NULL
199,235,184562,"파로마 로티 저상형 침대/일반형 슈퍼싱글(SS)_프레임만, 오크",39000,205944348,False,69,4.0,5.0,False,파로마,착불배송,5.0,내추럴,NULL,NULL,NULL,NULL,별도구매,저상형
200,236,184562,"자취의로망 3인용 접이식 가죽 쇼파베드 소파침대 다소니(178cm), 브라운",89900,191489554,False,0,4.5,29.0,False,,"20,000",19.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
201,237,184562,"알파침대 클레어 LED 수납 침대프레임 SS (매트리스 별도), 오크",218000,267034634,False,33,4.0,68.0,False,알파침대,착불배송,64.0,NULL,NULL,슈퍼싱글,NULL,NULL,별도구매,NULL
202,238,184562,"동서가구 세린 편백선반 LED 평상형 퀸 침대 (9존독립매트리스), 그레이",419000,112473630,False,38,4.5,123.0,False,동서가구,0,57.0,모던/심플,NULL,퀸,NULL,NULL,매트리스포함,밀폐형
203,239,184562,"홈페리 솔레일 철제 침대 프레임, 화이트",95820,282800040,True,18,4.0,70.0,True,홈페리,,43.0,NULL,철제,208cm X 106cm X 90cm,NULL,NULL,NULL,
204,240,184562,리빙힙 플레오 선반 철제침대 프레임 단품,136500,5301593740,True,0,4.5,22.0,True,리빙힙,,22.0,NULL,NULL,108 x 12 cm,NULL,NULL,NULL,NULL
205,241,184562,"[50개한정 할인쿠폰] 포더홈 다락 빅 서랍 수납침대 SS Q (논슬립패드 2EA증정), 1) 베이직형, SS_크림, 프레임(매트제외)",219000,4562388626,False,57,4.5,6.0,False,포더홈,착불배송,6.0,NULL,합성목재,NULL,NULL,베이지,NULL,NULL
206,242,184562,"수오 로즈망 방수가죽 3인용 접이식 소파베드, 그레이",188000,115130948,False,5,4.5,90.0,False,수오,"50,000",50.0,NULL,방수가죽,W1630X840X670,NULL,NULL,NULL,NULL
207,243,184562,"베드리움 [베드리움] 하이 서랍침대SS-매트제외, 내츄럴",99000,22648792,False,33,5.0,4.0,False,베드리움,0,2.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
208,245,184562,"마리나홈 크로스 일반형 입식소파베드, 블랙",189000,3393767,False,9,4.0,268.0,False,마리나홈,"40,000",82.0,NULL,인조가죽,NULL,NULL,블랙,NULL,NULL
209,246,184562,[삼익가구]프로아 아이보리 도장 침대(65T 유로탑 독립 매트리스-킹),679000,297609244,False,55,4.5,15.0,False,삼익가구,0,14.0,NULL,합성목재,NULL,NULL,NULL,매트리스포함,밀폐형
