,rank,category,name,price,product_id,isRocket,discount_percentage,rating,rating_total_count,is_out_of_stock,brand_name,shopping_fee,reviews_for_last1year,사이즈,색상,재질,인테리어,바퀴,단
739,904,184614,"원목 그릇장 다기장 빈티지 옛날 찬장 찻장 도자기 수납 장식장, 24칸 대형",106800,5213362413,False,28,,,False,,"20,000",,NULL,NULL,NULL,NULL,NULL,NULL
740,905,184614,"마켓비 PIDOR 캐비넷 긴세로 2문 수납장 7601690, 화이트",263500,1224187521,False,11,,,False,마켓비,0,,NULL,NULL,NULL,NULL,NULL,NULL
741,906,184614,"고급 턴테이블수납장 LP수납장 레코드판 LP랙 인테리어, B",217900,4769918740,False,0,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
742,907,184614,"엣지퍼니처 토모 멀티 600 속깊은 수납장, 화이트",56000,4932854717,False,0,,,False,엣지퍼니처,착불배송,,NULL,NULL,NULL,NULL,NULL,NULL
743,909,184614,[아이엔지홈] 슈가 갤러리 880 수납장,72000,1255213880,False,0,4.5,3.0,False,,착불배송,2.0,NULL,NULL,NULL,NULL,NULL,NULL
744,911,184614,"퍼스웰 속깊은광폭 컬러모듈 주방수납장 틈새장.수납형HA_040, 올핑크",88000,1203192111,False,0,,,False,,착불배송,,NULL,NULL,NULL,NULL,NULL,NULL
745,912,184614,"세컨드컨테이너 하노버 1200 양문 수납장, 메이플 화이트",122300,80626924,False,10,5.0,3.0,False,세컨드컨테이너,0,,NULL,베이지,합성목재,NULL,NULL,3단
746,914,184614,"수납장 침대헤드 초슬림 20/25/30cm심플 모던 소형 미니 침실 포함자물쇠 3단서랍 침대협탁, C02-20cm박달나무색 싱글서랍",42500,1559056352,False,0,4.0,1.0,False,,0,1.0,T01-조립,NULL,NULL,NULL,NULL,NULL
747,915,184614,"동서가구 유스퍼 300 거울장 DF918153, 오크",69900,2006166956,False,26,5.0,2.0,False,동서가구,0,2.0,NULL,NULL,NULL,NULL,NULL,NULL
748,916,184614,"스피드랙 듀오 멀티수납장 2세트, 색상:블랙",112100,1150210285,False,5,5.0,1.0,False,스피드랙,0,,NULL,NULL,NULL,NULL,NULL,NULL
749,917,184614,"빅 사이즈 라탄 수납장 심플 유럽식 서랍 양말 속옷 장난감 수납장, 순백색 캐비닛+작은 꽃 안감 + 라지",73900,5111246824,False,49,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
750,918,184614,"민규네고가구 원목 4자 문갑, 단품",295010,4394813844,False,26,5.0,1.0,False,,0,1.0,NULL,NULL,NULL,NULL,NULL,NULL
751,919,184614,이케아 이바르 IVAR 선반 소나무 83x50 603.181.66,25900,35314716,False,42,,,False,이케아,"5,000",,NULL,NULL,NULL,NULL,NULL,NULL
752,920,184614,"우드쇼케이스 디저트케이스 카페인테리어 유리진열장 미니진열대 원목선반장 컵 제품 빵보관함 28, C 섹션 복고풍 컬러 더블 레이어 40CM 긴 예, 4 개의 문",147500,5143988996,False,23,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
753,921,184614,"리피트리 헤나 LPM 800 양문 수납장, 화이트",68970,263847435,False,5,,,False,리피트리,착불배송,,NULL,NULL,NULL,NULL,NULL,NULL
754,922,184614,"우드 데스크 서재 공부방 인테리어 수납장 수납함 선반 책꽃이 미니 조립 책장, no.14",23000,4537334387,False,0,,,False,,"15,000",,NULL,우드,합성목재,빈티지,바퀴없음,NULL
755,923,184614,"ABC플라스틱 공구상자 공구박스 부품상자 부품박스 플라스틱박스, 4.부품상자7호(노랑)",10500,1227363269,False,0,3.0,1.0,False,,착불배송,1.0,NULL,NULL,NULL,NULL,NULL,NULL
756,924,184614,"[AWESOMATIC] 이동식수납장 틈새 바퀴달린 카트 미니 거실 콘솔 서랍장 무빙 낮은 이동형 부엌 옷 트롤리 선반 철제 원목 아가방, 화이트ㅡ3단 틈새형",29810,5190056196,False,0,,,False,,"5,000",,NULL,NULL,NULL,NULL,NULL,NULL
757,926,184614,"[천삼백케이] [BIF보루네오] 아르메 모던 전신거울 수납장, 내추럴",92800,1510300605,False,0,5.0,1.0,False,,0,1.0,NULL,NULL,NULL,NULL,NULL,NULL
758,927,184614,바네스데코 뉴질랜드소나무 4D박스natural,58050,91920944,False,0,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
759,928,184614,"알곡 교회용품(2구헌금함 향나무무늬), 향나무",240000,1621803560,False,0,,,False,,"15,000",,NULL,NULL,NULL,NULL,NULL,NULL
760,929,184614,"해피해빗(최저가상품관_210228) MKB 마켓비 캐비넷 긴세로 2문 수납장 민트 인테리어수납장 철제수납장, 상세페이지 참조",299900,5096679351,False,4,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
761,930,184614,"동서가구 보니 600 수납장, 화이트",125000,1736510601,False,37,,,False,동서가구,착불배송,,NULL,NULL,NULL,NULL,NULL,NULL
762,931,184614,"북유럽 라탄 원목 틈새 수납장 협탁 좁은 다용도 슬림 선반 2단 3단 4단 5단 나무 미니 코너 서랍장, A. 2단 40*30*54cm 오동나무 고무나무 라탄",119800,5228050284,False,28,5.0,1.0,False,노브랜드,0,1.0,NULL,NULL,NULL,NULL,NULL,NULL
763,932,184614,"수납장 미니 심플 모던 조립 20-25-30cm거실 수납 초슬림 소형 침대협탁 잠금장치포함, 어셈블리_25cm 더블 드로우 블랙 월넛",32100,4973346788,False,0,,,False,,"20,000",,NULL,NULL,NULL,NULL,NULL,NULL
764,934,184614,"프린터선반 수납프린터기 수납대 사무실 컴퓨터테이블 탁상 수납선반 더높아진 복사기 선반, T01-직사각형 50* 넓이 30* 높이 28화이트수납",50400,4999456594,False,0,5.0,1.0,False,,"7,000",1.0,NULL,NULL,NULL,NULL,NULL,NULL
765,935,184614,"[왕자행거] 왕자 뉴프리미엄드레스룸-2p, 색상:없음 / 무늬:없음",53010,163727990,False,0,4.5,14.0,False,왕자행거,0,4.0,NULL,NULL,NULL,NULL,NULL,NULL
766,936,184614,"빈티지 우드 라탄 수납 서랍장, AS_가",122600,5020711810,False,0,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
767,937,184614,"대신프라스틱 공구상자 공구박스 부품상자 플라스틱박스 공구함, 39.빵상자4호(녹색) 590x385x150",6600,1626997661,False,0,4.0,1.0,False,,착불배송,1.0,NULL,NULL,NULL,NULL,NULL,NULL
768,938,184614,"[천삼백케이] [아베라] 로봇청소기 문턱 넘기 슬로프 받침대 중형 14mm 2개입 경사 제거, 브라운 2개입 0063",32000,2157736394,False,0,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
769,939,184614,이케아 레카 후가드 커튼봉 세트 블랙 099.292.50,48000,261926188,False,0,,,False,이케아,착불배송,,NULL,NULL,NULL,NULL,NULL,NULL
770,940,184614,이케아 롯사스 장바구니12종 장난감 인형 202.620.05,22000,106263471,False,0,,,False,이케아,0,,NULL,NULL,NULL,NULL,NULL,NULL
771,941,184614,"[더게이트] 무인택배함 1단 보관함, [전면]다크그레이,[외관]블랙",110000,312872956,False,0,5.0,1.0,False,,"35,000",,NULL,NULL,NULL,NULL,NULL,NULL
772,942,184614,"[B.S]책상정리 3단선반 데스크테리어 책상정리선반 미니선반 3단선반 소품정리 사무용품정리 데스크용품 책상정리 데스크정리 사무실책상정리 소품정리선반 진열대 소품정리함 데스크오거나이저 데스크트레이 철제선반 데스크정리함, 01.3단선반(블랙)",48530,5183700317,False,0,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
773,943,184614,"매직 윈도우커버 190 이불장 수납 라이트그레이 싱글 조립식옷장 비키니옷장 부직포옷장 미니옷장 철제행거 커버옷장 수납장, 190 이불장 라이트그레이",42000,1557175558,False,0,,,False,,"3,000",,NULL,NULL,NULL,NULL,NULL,NULL
774,944,184614,"[이케아] 701.809.41 삼라 수납함 투명56x39x28 cm/45L, 단품",8700,2140176887,False,0,,,False,라비쉬홈,"4,000",,NULL,NULL,NULL,NULL,NULL,NULL
775,945,184614,106811 플라스틱수납장 IRIS KITTY플라스틱 수납장 IRIS서랍식 침대헤드 기본 캐비닛정리 옷장,104000,2296144811,False,0,,,False,UNKNOWN,0,,NULL,NULL,NULL,NULL,NULL,NULL
776,946,184614,"이지온행거 이지온 국민튼튼 행거 EOB-203M 튼튼한 선반, 단품",65300,5227313103,False,0,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
777,947,184614,"리모컨가죽수납함 다기능수납함 수납장 수납정리함 수납소품, 커피",26750,162212083,False,0,5.0,1.0,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
778,950,184614,다한수제고가구 호랑나비반닫이(특대),600000,322929067,False,7,5.0,2.0,False,다한수제고가구,0,2.0,NULL,NULL,NULL,NULL,NULL,NULL
779,951,184614,"에넥스 타르트 1000 다용도수납장, 단일",109610,88752676,False,42,4.0,1.0,False,에넥스,착불배송,,NULL,NULL,NULL,NULL,바퀴없음,NULL
780,952,184614,"[하우스 레시피] 밀크 오픈 트롤리 멀티3단 2x3, 색상",31900,39057794,False,0,,,False,하우스레시피,0,,NULL,NULL,NULL,NULL,NULL,NULL
781,953,184614,"간편조립 DIY 예쁜 선반 수납장 전시 책장 인테리어 북유럽 사무실 방 프라모델 화분 꽃 셀프, 3단 베이지",26900,5186768540,False,0,,,False,,"3,000",,NULL,NULL,NULL,NULL,NULL,NULL
782,954,184614,"플라망 쁘띠 800 1단 오픈장수납공간최적화!, 메이플(DDU001MX)",56000,205102323,False,0,,,False,플라망,착불배송,,NULL,NULL,NULL,NULL,NULL,NULL
783,955,184614,"[UFO] 서진퍼니처 라떼 다용도 멀티수납장400, 그레이",93800,1731621777,False,0,,,False,,착불배송,,NULL,NULL,NULL,NULL,NULL,NULL
784,956,184614,"[데코라인] 케이디 2x6 다용도 신발장, 색상:엘다",168000,2352607413,False,46,,,False,데코라인,0,,NULL,NULL,NULL,NULL,NULL,NULL
785,957,184614,화이트선반 450 5단 상턱 수납정리 조립식 베란다선반 이동식서랍 수건수납 기저귀함,57930,5115497618,False,0,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
786,958,184614,"주방 틈새 수납 장 냉장고 옆 공간활용 다용도 선반 3단 4단 5단 서랍 싱크대, AV",45600,5269755145,False,0,1.0,1.0,False,,0,1.0,NULL,NULL,NULL,NULL,NULL,NULL
787,959,184614,"아미띠에 포틴 800 거실 양문형 수납장 (착불)/, 멀바우",119000,176366127,False,0,,,False,아미띠에,착불배송,,NULL,NULL,NULL,NULL,NULL,NULL
788,960,184614,"서진퍼니처 600 1200 네모갤러리 다리형 높은거실장 티비다이, 1200 그레이",137500,1652949787,False,32,5.0,2.0,False,,착불배송,2.0,NULL,NULL,NULL,NULL,NULL,NULL
789,961,184614,"이소품 캔빌리지 원형 수납장 3단, 그레이",79900,77755984,False,0,4.5,255.0,False,이소품,0,62.0,32 x 32 x 60 cm,그레이,플라스틱,NULL,NULL,3단
790,963,184614,철제캐비넷 3단 4단 5단,139000,4570016406,False,0,,,False,,착불배송,,NULL,NULL,NULL,NULL,NULL,NULL
791,964,184614,"비카 양문형 철제캐비닛/이케아/ps/수납장/틈새수납장/선반/장식장/책장/수납함, 레드",109800,112783006,False,0,4.0,14.0,False,비카,0,5.0,NULL,NULL,NULL,NULL,NULL,NULL
792,965,184614,"[기간한정 5% 할인이벤트][까미엘]제이스2 300 본체 수납장(YP_QW0070), 멀바우",48450,2129337273,False,5,4.5,2.0,False,까미엘,착불배송,2.0,NULL,NULL,NULL,NULL,NULL,NULL
793,966,184614,"[유에프오] [UFO] (착불) 즐거운가구 광폭형 레이첼400거울형 틈새수납장 틈새장 코너, 모델:옷봉형_화이트(광폭)",89490,182449469,False,8,4.0,11.0,False,유에프오,착불배송,7.0,NULL,NULL,NULL,NULL,NULL,NULL
794,968,184614,"마리메종 로덴 휴지통 수납장 분리수거함 1단, 그레이",52000,5204790388,False,50,,,False,,착불배송,,NULL,NULL,NULL,NULL,NULL,NULL
795,969,184614,"타워CD꽂이 책상이나 탁자에 놓고 사용하는 CD꽂이, 화이트",57630,222134876,False,9,5.0,1.0,False,,"2,500",1.0,NULL,NULL,NULL,NULL,NULL,NULL
796,971,184614,"솔퍼니처 이동신발장, 앤틱",23100,198327702,False,0,,,False,,착불배송,,NULL,NULL,NULL,NULL,NULL,NULL
797,972,184614,"퍼니아트 전기렌지대 수납장, 그레이",69800,331683802,False,0,4.5,2.0,False,퍼니아트,착불배송,2.0,(W)60cmx(D)52cmx(H)79cm,NULL,합성목재,모던/심플,바퀴없음,3칸
798,973,184614,"칸트 원목 1200 양주장 세트(수납형), 아카시아",620500,199326813,False,0,4.0,1.0,False,,착불배송,1.0,NULL,NULL,NULL,NULL,NULL,NULL
799,974,184614,"[왕자행거] 왕자 행거 골드프리미엄 드레스룸5폴(프릴아이보리), 상세 설명 참조",198550,163730447,False,0,4.0,7.0,False,왕자행거,0,5.0,NULL,NULL,NULL,NULL,NULL,NULL
800,975,184614,간이 1단 틈새 미니수납장 화이트 공간박스 미니협탁,16090,1096824551,False,0,,,False,,"3,000",,NULL,NULL,NULL,NULL,NULL,NULL
801,978,184614,"하이브리드 DIY 다목적 4단 수납장, 다용도수납장(4단8열)블랙",32250,2312419031,False,14,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
802,979,184614,"USM 수납장 보비 모듈 철제 다용도 tm haller 마지스 트롤리 선반 2단 신혼집, TV 캐비닛 1 L150×W40×H35cm",1433300,5079190194,False,79,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
803,980,184614,"[이케아] 892.726.72 BROR 브로르 섹션1/선반 블랙85x55x190 cm, 단품",179000,155671508,False,0,,,False,라비쉬홈,"20,000",,NULL,NULL,NULL,NULL,NULL,NULL
804,982,184614,페이퍼팝 종이가구 파일수납 서류박스 스몰 그레이 3개 수납장,3400,1198084400,False,0,5.0,3.0,False,페이퍼팝,"2,500",1.0,NULL,NULL,NULL,NULL,NULL,NULL
805,983,184614,이케아 LIXHULT 릭스훌트 수납장 메탈 그레이 60x35 cm,49000,1658275589,False,0,,,False,이케아,착불배송,,NULL,그레이,철제,NULL,NULL,NULL
806,984,184614,"[동서가구] 힐링히노끼 편백나무 1500 거실장 DF640839, 색상:내추럴",187060,258303583,False,46,5.0,1.0,False,동서가구,0,1.0,NULL,NULL,NULL,NULL,NULL,NULL
807,985,184614,"[파란들]론다 키큰 600 양문형 수납장, 오크화이트",119000,1642839264,False,0,,,False,파란들,0,,NULL,NULL,NULL,NULL,NULL,NULL
808,987,184614,"DVD장 선반 꽂이 게임 CD장 케이스 디스크 CD 수납함, AC",25600,5191638584,False,0,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
809,989,184614,"엔틱 빈티지 에스닉 프로방스 우드 콘솔 수납장 침실거실장 미니사이드협탁서랍장 거실 오디오 장식장, 브라운 62㎝x 30㎝x 75㎝정장 919",133000,4743487103,False,0,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
810,990,184614,"마켓비 MKB 캐비넷 6문 철제 수납장 솔리드베이지, 쿠팡 본상품선택",252000,2181673999,False,0,,,False,마켓비,"30,000",,NULL,NULL,NULL,NULL,NULL,NULL
811,993,184614,"심우 고무나무원목 2단 LP장식장 월넛 LP수납장, 2단월넛",245520,4809594978,False,7,,,False,,착불배송,,NULL,NULL,NULL,NULL,NULL,NULL
812,994,184614,"[AWESOMATIC] (2단) 장난감수납장 어린이 키즈 주니어 아동 베이지 아크릴 미니카 서랍장 정리대 셋트 정리함 아기 행거, 핑크",66710,4970309757,False,0,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
813,995,184614,"철제 수납장 이케아 미니수납장 캐비넷 벽걸이수납장 다용도 수납함, 화이트",23900,2240685432,False,0,5.0,1.0,False,,0,1.0,NULL,NULL,NULL,모던/심플,NULL,1개
814,996,184614,"빈티지 레트로 원목 틈새 롱서랍 소품 수납장, 조립완제품 + A 104 브라운",108900,2160314514,False,55,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
815,997,184614,"미니 서랍통 서랍장 다용도 수납장 아더 보관함 400 거울장 !Lzus, ※-화이트-선택※",141510,4638229941,False,20,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
816,998,184614,"스토리지햅 데일리 엘르 높은수납장 800 1200 거실장 화이트 수납장, 데일리 엘르 800 높은거실수납장 화이트",102000,1807120161,False,21,5.0,1.0,False,,착불배송,1.0,NULL,화이트,NULL,모던/심플,바퀴없음,2단
817,999,184614,퍼니아트 아블로 문갑 와이드 수납장,698000,81296606,False,0,5.0,1.0,False,퍼니아트,착불배송,1.0,90.5x40x75.5cm,블랙,NULL,NULL,바퀴없음,NULL
818,1000,184614,"보노하우스 레브 더블 B타입 4단 선반 수납장 메이플 프레임, 그레이",75810,27628973,True,5,3.5,2.0,False,보노하우스,0,,775 x 400 x 740 mm,그레이,PB,NULL,바퀴 없음,NULL
819,1001,184614,"케렌시아 패브릭 수납장 2단 45 x 30 x 51 cm Q46, 오렌지",36770,5294296943,False,2,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
820,1002,184614,반닫이3층장 이조공예 고가구 수납장 한복장 이불장,895000,4625559948,False,0,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
821,1003,184614,"다용도수납장 거실 틈새 수납장 심플 화이트 다용도 2단 1200 수납장 높은장 베란다수납장 친환경E0, 2단도어1200/화이트(번개배송)",117800,5205725072,False,37,,,False,,착불배송,,NULL,NULL,NULL,모던/심플,NULL,NULL
822,1004,184614,"바네스데코 [바네스데코]뉴질랜드소나무 53철망수납함(natural), 단품없음",94660,17635958,False,3,,,False,바네스데코,0,,NULL,NULL,NULL,NULL,NULL,NULL
823,1005,184614,"[데코라인] 케이디 광폭 다용도 신발장+상부장, 색상:네이비",189000,2352607222,False,43,,,False,데코라인,0,,NULL,NULL,NULL,NULL,NULL,NULL
824,1007,184614,"ST9808 무노 세탁기 건조기 선반 수납장2000 DVX, 화이트",129900,1603086207,False,31,,,False,필웰,착불배송,,NULL,NULL,NULL,NULL,NULL,NULL
825,1008,184614,"나무 원목 서랍장 미니 원룸 옷장 수납장 틈새 거실 베란다 콘솔, G919 세 서랍 블루_전체 복장",108500,1974883322,False,0,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
826,1009,184614,"엘렉토 인덕션 자작나무 거치대 HJ-S2000-1/인덕션 케이스/인덕션 1구 케이스/인덕션 1구 거치대/인덕션 원목 거치대/자작나무 거치대/자작나무 케이스/엘렉토 인덕션 케이스, 크림",38000,5237153826,False,0,,,False,,0,,NULL,화이트,원목/우드,NULL,NULL,1
827,1013,184614,"이지심플 이지심플 전자렌지선반 기본형 (W) 다용도선반, ONE COLOR",37900,1495574418,False,0,5.0,1.0,False,,0,1.0,NULL,NULL,NULL,NULL,NULL,NULL
828,1014,184614,"블랑누보 미니 수납장 원룸 거실 작은 수납함 틈새 인테리어 800, 높은수납장800(다리있음)_화이트",102000,201018855,False,8,4.0,1.0,False,블랑누보,착불배송,1.0,W800 x D420 x H605mm,화이트,합성목재,NULL,바퀴없음,NULL
829,1016,184614,"장난감정리함 도구함 분리수거함 청소기함 원목 다용도수납장 청소기보관함 중형 !Lzus, ☆옵션선택-03.중형(그린)-☆",65600,4557435992,False,20,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
830,1017,184614,"꿈에그린 우드스토리 원목 슬라이딩 수납장, 없음",485000,1096611809,False,3,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
831,1018,184614,"필웰무노멀티파티션옷장600-DVX 뒷면거울 원룸옷장, 화이트",73000,2305628070,False,26,5.0,1.0,False,필웰,착불배송,1.0,NULL,NULL,NULL,NULL,NULL,NULL
832,1020,184614,"우형아빠F 삼나무 원목 1단 LP장식장 LP수납장, 네츄럴",86000,1609841653,False,28,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
833,1021,184614,"주방 파티션 수납장 M, 600, 내추럴우드",120000,4727691721,False,0,5.0,1.0,False,,0,1.0,NULL,NULL,NULL,NULL,NULL,NULL
834,1022,184614,"[천삼백케이] [큐빅스] 큐빅스5 컬러공간박스, 옐로우",28800,2059494934,False,0,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
835,1023,184614,"명품 가방 용기 보관 옷장 선반 가정용 입구 침실 상장 트로피 진열장 정리대 수납장 핸드백 보관함, 8칸 핑크",40100,5156040148,False,57,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
836,1024,184614,"[예다움] 철제 멀티테이블 (직) 1단 600x400x330, 색상선택:블랙",28970,182443836,False,16,4.5,3.0,False,예다움,0,2.0,NULL,NULL,NULL,NULL,NULL,NULL
837,1025,184614,다용도 자석흡착 바스켓 수납함 6108,22350,1417788091,False,0,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
838,1026,184614,로얄코테즈 9단장 PF-419 예쁜9단 엔틱수납장 원목수납장 빈티지 실내장식,145000,2123590911,False,0,5.0,2.0,False,,0,2.0,NULL,NULL,NULL,NULL,NULL,NULL
839,1027,184614,"이케아 HALLAN 헬란 2칸 수납장 45x47x167 cm, 화이트 692.494.04",142900,2358772025,False,0,,,False,이케아,"30,000",,NULL,NULL,NULL,NULL,NULL,NULL
840,1029,184614,"[트리빔하우스] 스페이스 키낮은 틈새장, 색상:우드+화이트[도어]",31900,1101585099,False,57,5.0,1.0,False,,착불배송,1.0,NULL,NULL,NULL,NULL,NULL,NULL
841,1030,184614,"LP수납장 레코드판 랙 음반 잡지 메거진 보관 선반 JH293, 한개옵션0",33200,5184868150,False,0,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
842,1031,184614,"휴지통 디자인 화장실 거실 휴지 다용도 소품 감성디자인 아이디어 휴지케이스 Smile, 선택-핑크-",7470,4376761159,False,20,,,False,,"2,500",,NULL,NULL,NULL,NULL,NULL,NULL
843,1032,184614,"원목 레트로 쇼케이스 빈티지 정리함 우드 박스 화장대 책상 식탁 주방 테이블 수납 소품 정리 다용도 다목적 향수 캔들 진열대 수납함 보관 서랍 소품함, 라이트 우드 우드 수납장",35200,4591038778,False,37,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
844,1040,184614,디자인콤마 북유럽 인테리어 벽난로 디자인벽난로 화이트 콘솔 선반 장식장,290000,5166461769,False,0,,,False,,"30,000",,NULL,NULL,NULL,NULL,NULL,NULL
845,1041,184614,"민규네고가구 오동나무 5서랍 문갑, 단품",324830,4394798523,False,26,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
846,1042,184614,"원목 LP 수납장 보관함 정리함 레코드판 레코드 CD 엘피 씨디 홀더 꽂이형 튼튼 소장 DVD 음반 보관 틈새 수납장 레트로 감성 갬성 복고풍 엔틱 앤틱 스타일 고품격, A",51900,4848885224,False,54,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
847,1043,184614,"엣지퍼니처 에일린 1200 서랍 수납장+ 상부장 세트 수납장, 네이비",264000,218417266,False,0,,,False,엣지퍼니처,착불배송,,가로 800 X 가로 1200 X 깊이400 X 높이1700mm,네이비,합성목재,NULL,바퀴없음,NULL
848,1045,184614,"민규네고가구 오동 조각 1층장, 단품",285070,4394823546,False,26,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
849,1047,184614,"철망다용도랙 철제선반 다용도실선반 수납선반장 정리선반, 4단, 블랙",17180,4807991965,False,0,,,False,제이에스글로벌,"2,500",,NULL,NULL,NULL,NULL,NULL,NULL
850,1048,184614,"이케이몰 BENTAN 마켓비 3문 수납장 90113 CHM11390 캄포어베니어 7671.2030, 상세페이지 참조",412580,4934068316,False,0,,,False,,"40,000",,NULL,NULL,NULL,NULL,NULL,NULL
851,1049,184614,"호두데코 오드 800 다용도 서랍형 수납장, 크림화이트",99000,90250240,False,0,4.0,2.0,False,,착불배송,1.0,800x400x820,화이트,합성목재,NULL,바퀴없음,NULL
852,1050,184614,미닫이 원목 찻장 빈티지 카페장 엔틱 미니 그릇장 옛날 찬장 차 보관함,125700,5141444484,False,53,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
853,1052,184614,"수납장 1:20MAERSK컨테이너 모형 기념 광고 선물 공예품 사무실테이블 장식품 보관함, T03-20모형 스타일 31x12.2x13cm",49310,2153083833,False,0,,,False,,"7,000",,NULL,NULL,NULL,NULL,NULL,NULL
854,1053,184614,"지후 양문형 수납장 1200 핫딜, 네이비",165310,2310693961,False,0,,,False,,착불배송,,NULL,NULL,NULL,NULL,NULL,NULL
855,1055,184614,"[동서가구] 라보 시스템 드레스룸 3단서랍 행거형 DF642247, 색상:화이트",167320,1650098502,False,45,,,False,동서가구,0,,NULL,NULL,NULL,NULL,NULL,NULL
856,1056,184614,이케아 RIKLIG 찻주전자 유리 602.978.47,15100,28782696,False,0,5.0,3.0,False,이케아,0,,NULL,NULL,NULL,NULL,NULL,NULL
857,1057,184614,"미니수납장 침대협탁 모서리 미니 선반 소형차 미국식 귀여운 .창의적 거실 미용 높은, C17-호형 화이트 이단서랍 싱글서랍(원목레그+천., T01-조립",79000,5358059715,False,0,,,False,,"7,000",,NULL,NULL,NULL,NULL,NULL,NULL
858,1058,184614,"코너 수납장 맞춤 제작하다 맞춤형 심플 화장실 욕실 테두리 벽장 수납장 변기 사이드 캐비닛 거실 수납장, 04 180x30x30화이트(하이웨이브), 01 조립하다.",173200,5334722103,False,0,,,False,,"9,800",,NULL,NULL,NULL,NULL,NULL,NULL
859,1059,184614,"[유에프오] [UFO] (착불) 즐거운가구 광폭형 레이첼300도어형 틈새수납장 틈새장 코너, 모델:수납형_핑크(광폭)",64120,182449505,False,12,5.0,4.0,False,유에프오,착불배송,3.0,NULL,NULL,NULL,NULL,NULL,NULL
860,1061,184614,"[유에프오] [UFO] (착불) 즐거운가구 올리브300거울형 틈새수납장 틈새장 코너장_c, 모델:수납형_화이트",73430,182449439,False,6,4.0,1.0,False,유에프오,착불배송,1.0,NULL,NULL,NULL,NULL,NULL,NULL
861,1062,184614,"하트랙 무볼트 무타공 무소음 베란다수납장 다용도실수납장 수납장제작 모듈수납장 아파트베란다수납장 폭좁은수납장 창고장 맞춤수납장 아파트베란다수납장 조립수납장 4단, 화이트, 400x300, 900",49200,5233003494,False,75,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
862,1063,184614,"[하우스 레시피] 체스트롤리 - 5단, 색상",34900,51572837,False,2,,,False,하우스레시피,0,,NULL,NULL,NULL,NULL,NULL,NULL
863,1064,184614,"수납장 여닫이 문자석 장농문 문고정장치 빠지링, 갈색",450,4793615945,False,0,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
864,1065,184614,"주방수납장 화장품 수납장 진열장 미용 상품 전시 옷장 미용실 캐비닛 스탠드형 화물진열대, T13-5층 미포함(60*30*200)화이트수납대",131500,1965599842,False,0,,,False,,"7,000",,NULL,NULL,NULL,NULL,NULL,NULL
865,1068,184614,"리젠아이 12칸 24칸 36칸 60칸우드보관함 다용도수납함 핸드폰수납함 휴대폰보관함, 베이지12구",12100,284585865,False,34,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
866,1069,184614,이케아 이바르 선반 소나무 83x30 103.181.64,14900,35314850,False,50,,,False,이케아,"5,000",,NULL,NULL,NULL,NULL,NULL,NULL
867,1070,184614,이케아 이바르 섹션1 선반 소나무 592.483.15,139000,53707495,False,42,,,False,이케아,0,,NULL,NULL,NULL,NULL,NULL,NULL
868,1071,184614,"카르텔 콤포니빌리 디자인 가구 수납장 3단, 화이트",195000,1520071132,False,0,,,False,카르텔,"50,000",,NULL,NULL,NULL,NULL,NULL,NULL
