,rank,category,name,price,product_id,isRocket,discount_percentage,rating,rating_total_count,is_out_of_stock,brand_name,shopping_fee,reviews_for_last1year,사이즈,색상,형태,인테리어,재질,접이 가능여부
360,436,503219,"이엠케이 멜대 물 가정용 어린 개 원림 대나무 구식의 감당함 농사를 짓고 있다 퍼포먼스 소품 일을 추가, 1-1. 1메터 하나 원래 대나무 멜",25300,5536976288,False,26,,,False,이엠케이,0,,NULL,NULL,NULL,NULL,NULL,NULL
361,437,503219,"보아스 땅 좌식 심플 소형 침대위 사용 피크닉 침대테이블 멀티 T침실 경제적유형 식사함, 중간사이즈 나비꽃 （60CM *40C",29000,5593967628,False,45,,,False,보아스,0,,NULL,NULL,NULL,NULL,NULL,NULL
362,438,503219,"셉템버 글로벌 다용도(탁상용 게임용) 침대위 가능 접이식 충전 전기 등 포함 USB 첩을 두다 선풍기 와이드 침실 이적, 그린 （등 _선풍기 _USB 카드",30100,5219066914,False,47,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
363,439,503219,"신디네샵 부채용 부채완구 부채소 부채분홍 부채미인도 부채든여인N108 부채대 부채꼴 레이스부채 단선부채 기념품부채, 슬랍 정지 10 인치 화이트",28700,5168802470,False,30,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
364,440,503219,"문지르다 누런색 9문패드 카페트 가정용 입주 침실 주방 키친 논슬립 미끄럼방지 흡수 매트, 발가락",20000,4999949588,False,38,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
365,441,503219,"수공 찐빵 핸드메이드 트레이 소쿠리 용구 룩 광주리 육과 결혼함 베란다, 이대 원형 60cm",40800,5519299587,False,32,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
366,442,503219,pin113599 [W362DB0_11] [모델명=색상]LT-702=체리우드 접이식 미니 좌식테이블 책상 1인용테이블-&liopina#,26500,5578791325,False,0,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
367,443,503219,"소문 룩 가벼운 식사 대나무라탄 광주리 씻다 시장 구멍있는 캔디 용품 자기식기 진열 지지대, 네온 그린 황피 대나무 사발이 작다",21900,5452194933,False,46,,,False,소문,0,,NULL,NULL,NULL,NULL,NULL,NULL
368,444,503219,"주식회사 레디컴퍼니 홑겹 많다 열독 U라인 직원 캐쥬얼 기능 좌우 전기 대학교 침실 침대위 책상테이블 윗가게, 3D 컵보관걸이 _토트 (데일리 발란",25600,5595489971,False,48,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
369,446,503219,"접이식테이블 컴퓨터 테이블 게으름 테이블 탁상 가정용 침대 책상 심플 책상, 10 W2 업그레이드된 순흑(마면) 무첨가이",83000,5575198667,False,0,,,False,,"9,800",,NULL,NULL,NULL,NULL,NULL,NULL
370,447,503219,"꽃바구니 등나무라탄 수초 위빙 도트 자 편물꽃 대야 진열 장식품 생화꽃 말린꽃 꽃꽂이 선물바구니, 큰사이즈 라지 C타입",20800,5361810924,False,34,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
371,448,503219,"북테이블 침대위 기숙사 사용 와이드 플바인딩 작은테이블 침실 책상테이블 만들다 글씨, 얕은 풀 그린 카드 슬롯 잔을 받쳐",21800,5535091737,False,41,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
372,449,503219,"엄선 핸드메이드 대나무라탄 찌다 장분원 쓰레받기 차잎 소쿠리 뚝뚝 쌀 광주리 씻다 시장 화죽 편액 사용, 대나무 청 풀팩토리 대나무 소쿠리 타",124400,5551023693,False,30,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
373,450,503219,"접이식 침대 테이블 노트북 태블릿 다용도 책상, [카드홀더서랍]블랙 60x40x28",14600,5103999991,False,44,,,False,,"8,000",,NULL,NULL,NULL,NULL,NULL,NULL
374,451,503219,"good soil 야채세척바구니 대죽 전원 무드 스몰 사이즈 있음 공 자 대나무라탄 44 쓰레받기 원형 대소쿠리 수납 씻다, 외경 45cm 하이 14cm 죽본색",61400,5523846073,False,43,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
375,452,503219,"좌식 책상 접이식 테이블 좌식테이블 서랍테이블 베드트레이 노트북 데스크 캠핑테이블 폴딩테이블 침대 집순이 집돌이 브런치, 서랍형/스카이블루",17190,5298170325,False,0,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
376,453,503219,"접이식 테이블 혼술 상 혼밥 자취 캠핑 차박 밥 독서대 침대 위에 있는 작은 탁자는 기숙, 옵션16",36600,5591058627,False,0,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
377,454,503219,"노트북책상 노트북 책상 침대 책상 작은 책상 슬립온 학생 기숙사 심플 접을 수 있는 책상 학습테이블, 01 블랙 골드 실크 표준형",42380,4378798465,False,0,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
378,455,503219,"비엠제이 폴딩 기숙사 루즈테이블 큰사이즈 라지 침실 신기 숙제를 함 식사 침대위 작은테이블, 기함 판 -그린 동색 논슬립 미끄럼방",24500,4851787201,False,44,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
379,456,503219,"접이식 베드 트레이 노트북 테이블 높이 침대 위 작은 책상 침실 여대생 기숙사, 03 말발굽다리 나뭇결(35cm 높이)",51120,5540244100,False,0,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
380,457,503219,"레이즈 파트너스 실용적인디자인 기숙사침대 위 노트 작은테이블 경량 와이드 폴딩 학생 가정용 책상테이블 신기, 보라색 내막 미니 토끼 (카드 슬롯",28700,4872490385,False,35,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
381,458,503219,"위빙 의 가정용 수작업 작은 키 밥, 가죽 원형 초소호",17300,5503652835,False,48,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
382,459,503219,"쉬즈천사 구멍있는 자 가정용 원 공기건조 포토 룩, 무 공 직경 106 센치",55600,5578029475,False,31,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
383,460,503219,"블리유니 가정용 청 마개 숏 광주리 스몰자 미니, 내추럴 색깔 33 센치",21900,5579881509,False,24,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
384,461,503219,"접이식테이블 선밸리 침대 책상 노트북 책상 게으름 테이블 접을 수 책상, 06 로터스 호에 서랍장 선풍기 리프트",57500,5575393819,False,0,,,False,,"9,800",,NULL,NULL,NULL,NULL,NULL,NULL
385,462,503219,"굿씽찰리 쓰촨성 대나무라탄 대소쿠리 쓰레받기 제품 자쌀을 뚝뚝 베이지 룩 야채를 공기건조 신선로, 49 *43 센치 （뚝뚝 쌀 10 근",81400,5591294781,False,37,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
386,463,503219,"달리 간편 편안한 접이식 베드 테이블 좌식 트레이, 베이지",11900,2217295763,False,40,,,False,달리,0,,NULL,베이지,직사각형,NULL,밀도판,접이식가능
387,464,503219,"접이식 테이블 혼술 상 혼밥 자취 캠핑 차박 밥 독서대 침실 침대 위 테이블보드 숙소 위, 옵션04",37200,5591033647,False,0,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
388,465,503219,"접이식 노트북 침대 위 좌식 테이블 트레이 베드 옆 탁자 이동식 미니 각도 조절 간이 책상, C",29900,5420906893,False,25,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
389,466,503219,"원목 다과상 접이식 테이블 미니 상 침대 트레이 이동식 찻상 밥상 베드트레이 다용도상, 2)레스고스",33000,5543636776,False,17,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
390,467,503219,"나혼자잘산다 야채세척바구니 대나무라탄 수납 가정용 자 광주리 세탁 쌀 원형 소쿠리 제품, 플랫 세공 5번 직경이 약 26cm",48400,5586208179,False,36,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
391,468,503219,"비비드쿠 대나무라탄 제품 가정용 원 위빙 수납 광주리 고양이집 브라질너츠 세탁 야채 자, 죽본색 직경 20 센치",22200,5481640737,False,21,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
392,469,503219,"베스트 슬립 매트 화장실 다용도 미끄럼 방지 매트 오늘출발, 선택사항-연블루",7100,4620460716,False,0,,,False,,"2,500",,NULL,NULL,NULL,NULL,NULL,NULL
393,470,503219,"캠핑테이블 좌식테이블 접이식테이블 베드테이블 휴대용테이블 캠핑용품 베드트레이 노트북테이블 테이블, 아이보리",15650,5370763183,False,0,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
394,471,503219,"큐트 처가 천실 목욕 가정용 샌들슬리퍼 남성 여성 여름 소음방지 논슬립 미끄럼방지 집 실내 11 살다 소프트, 베이지 색깔 돌무늬 -남자타입 디프블",22200,5539194494,False,35,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
395,472,503219,"작은테이블 땅바닥에 앉다 높이다 라지 플바인딩 컴퓨터 침대위 책상테이블 심플 소테이블 판, 호두나무 7050 (라지 타입 )",50700,5571765295,False,41,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
396,473,503219,"접이식테이블 오맥스 침대 위에 책상은 똑바로 누워 컴퓨터 노트북 접이식 책상, 09 X5 [표준판] [커피+마우스보드] [",151400,5575318817,False,0,,,False,,"9,800",,NULL,NULL,NULL,NULL,NULL,NULL
397,474,503219,"핫한 직렬 가게 구식의 대나무라탄 노 물품 분식집 농가악 벽면 모빌 레드 불 복고풍 레트로, 행복 농가 쿡밥",145400,5550457141,False,42,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
398,475,503219,"접이식테이블 다용도 좌식 간이 침대 책상에 책상 높이를 더하고 책상공부를 하는 기숙사 신기대생 게으름뱅이는 침대방에 올려 책상을 만, 09 W 다리+카세트",30920,4328448894,False,0,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
399,476,503219,"접이식 테이블 혼술 상 혼밥 자취 캠핑 차박 밥 독서대 귀여운 침대 위 작은 소녀 게으, 옵션04",38100,5591076754,False,0,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
400,477,503219,"대나무조각 줄기 핸드메이드 DIY 선녀 초선 패션 포인트시폰 하프 여름 주문 대판 잠자리 방면, 이상 7종 가지각색 2개 가방 /3",22200,5551053767,False,40,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
401,478,503219,"수공 핸드메이드 대나무라탄 제품 농가 쓰레받기 트레이 자 소쿠리 그릇 접시 광주리, 원형 대나무 바구니 21 *4cm",13100,5512889214,False,39,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
402,479,503219,"너도밤나무 과일 디저트 쿠키 트레이 쟁반 컵 받침대, F",29300,4796543087,False,0,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
403,480,503219,"비아이1 요리당 주바다시 꽃꽂이 기 차를 따다 숏 바구니 공예품 차잎 베란다, 큰사이즈 라지",28700,5327716439,False,45,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
404,481,503219,"[초록개구리]BTB (상사맨) 테이블 노트북 접이식책상 침대 책상, 내추럴우드 (BTB-004)",12840,4323263280,False,7,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
405,482,503219,"사무실 4인용 회의 철재테이블 소파테이블 침대노트북테이블, 아카시아_",217200,1795340262,False,0,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
406,483,503219,"샤드 핸드메이드 구멍있는 쌀 자 가정용 원, 무 공 50 센치",40300,5581544364,False,35,,,False,샤드,0,,NULL,NULL,NULL,NULL,NULL,NULL
407,484,503219,"크기 솔방울 설비 디바이스, 밤색 빅",15300,5292919394,False,33,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
408,485,503219,"복도 카펫 러그 커스텀가능, 너비 140cm + B",22800,5514935949,False,57,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
409,486,503219,"좌식테이블 494번 컴퓨터 책상 탁상용 침실 학생 공부 책상 기숙사 침대 옆 사무용 책상 책상 책꽂이 조합Z 1_100 CM 교교 한 남색 나무 무늬 [주요 맵], 7_110 cm 휘영청 청 나무 무늬 [주요 그림 추가",99530,5258396706,False,0,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
410,487,503219,"파파레이 평안함 베일 태슬 스윗 삿갓사 고대 띠사 여성, 화이트 쉬폰 추가 삿갓 （1메터 ）",32800,5552884737,False,38,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
411,488,503219,"사이드테이블 대리석 원목 침대옆독서 침대 위 책상이 비어있으면 작은 책상을 고정시킬 수, 01 [클래식] 휘영청 스트라이프+화이트[도",89600,5582063903,False,0,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
412,489,503219,"접이식 침대테이블 테블릿 노트북 다용도, 클래식-원색 64",19600,5104068000,False,73,,,False,,"9,000",,NULL,NULL,NULL,NULL,NULL,NULL
413,490,503219,"리디하우스 LYDIE HOUSE 어공예 선생님을 배웅함 대판 가규등가 가르치다 가법 제자들 규칙이 있다 대나무 조각 교회자, 큰 손잡이 학문을 권학 뒷면 있음 자",25600,5061194828,False,21,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
414,491,503219,"드림열차 침실 헤드 숏 좁다 스몰자 노설치 할 수 있다, 진주 화이트 중간사이즈 60 *30",23300,5559001766,False,38,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
415,492,503219,"대나무라탄 트레이 수건 광주리 자기식기 롱 사각차 다기, 본색 삼각 바구니",13500,5592146990,False,35,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
416,493,503219,"해피타임 신쓰촨성 핸드메이드 대나무라탄 통자 밥 조금 필기 가정용 부엌에서 뚝뚝 떨어뜨리다 쌀을 씻다, 68 *70cm 도형",100100,5594205859,False,18,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
417,494,503219,"수공 핸드메이드 대나무라탄 도트 독창적 가정용 호텔 레이어드 숏 원형 작은바구니, 타원형 도트 바구니 스몰자 타원형 도",19200,5512888298,False,47,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
418,495,503219,"루이클로 도가 문화 차이나 엔틱 접이식 여름 춤추다 바 클럽, 훌륭한 덕행과 재물 -SO__l8t",18800,5333168243,False,38,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
419,496,503219,"아일랜드 안정 임의로 벽의 가장자리 높은굽 실용적 캠핑 튼튼한 단면 침대위 소녀마음 큐트, 카드 슬롯 _토트 _서랍 3D (기포",28000,5304359486,False,46,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
420,497,503219,"접이식테이블 침대 책상 노트북 책상 접이식 여학생 기숙사 침대 책상, 01 주황색",58280,5575317593,False,0,,,False,,"9,800",,NULL,NULL,NULL,NULL,NULL,NULL
421,498,503219,"데스크/캠핑테이블/폴딩테이블 좌식책상/접이식테이블/테이블/좌식테이블/서랍테이블/베드트레이/노트북, 기본형_아이보리",10850,5477030680,False,4,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
422,499,503219,"가정용 베란다 대편 소쿠리 원형 자 제품, 구멍있는 대나무 소쿠리 36CM",79600,5548340662,False,49,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
423,500,503219,"힐링 기숙사침대 위 사용 책상테이블 폴딩 노트북테이블 루즈테이블 놓다 태블릿 심플 작은테이블, 호두색 W다리밴드 카드 홀더",30100,5531339498,False,19,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
424,501,503219,"자동차 핸들 컴퓨터 노트북 식탁 트레이 테이블 보드, F타입",21400,2206982954,False,6,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
425,502,503219,"접이식 테이블 편리한 좌식 낮은 식탁 노트북 식탁, 시퍼렇다",30700,4862488004,False,25,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
426,503,503219,"비나 여성 다다미 작은테이블 노트북드 만들다 침실 기숙사 놓다 의 심플 플바인딩, 빅 각다리 화이트 나뭇결",30700,5523879134,False,40,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
427,504,503219,"와구와구 앉다 침대위 사용 의 중 놓다 기숙사 작은테이블 가정용 윗가게 심플 책상테이블 침실 소형평형, 말굽다리 곰돌이 블랙 트리밍 하이 3",27700,5576169873,False,43,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
428,505,503219,"다기능접이식 거실테이블 책장 멀티 데스크 가정용 학생 책상 책장 책상 일체형 접이, 09 접이식 70cm 화이트 벤치프리",237280,5575142334,False,0,,,False,,"9,800",,NULL,NULL,NULL,NULL,NULL,NULL
429,506,503219,"큰사이즈 라지 대통 흡습 풀 대나무통, 특대사이즈 외경 7-8센치 뒷면 전용",11900,5519192586,False,46,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
430,507,503219,"대나무라탄 덮개 채죽 남다 음식 채소의 씨앗 큰사이즈 등나무라탄, 49cm 하이 16cm 본색",35400,5263518099,False,23,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
431,508,503219,"대신리테일 방음몰딩 문창 아래 방문 도어스톱 내막 창호 방수 3방음 스티커, 45mm 와이드 화이트 1메터 값 구",29000,5577649520,False,33,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
432,509,503219,"구름한스푼 실용적인디자인 소녀마음 플바인딩 작은테이블 땅바닥에 앉다 대학교 기숙사 신기 침대위 와이드 책상테이블 윗가게, 큰사이즈 라지 w다리 카드 슬롯 -유",30400,5323270437,False,35,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
433,510,503219,"접이식테이블 침대 책상 대학생 기숙사 컴퓨터 책상 침실 접이식 가, 13 [60x40x33]올 뉴 승강이 가능한",58940,5575185965,False,0,,,False,,"9,800",,NULL,NULL,NULL,NULL,NULL,NULL
434,511,503219,"컴퓨터 책상 폴딩 와이드 사용 작은테이블 기숙사 윗가게 소테이블, W다리 컵 홀더 윙크함 미소녀 （스티",24700,5510219128,False,27,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
435,512,503219,"정통상점 대나무라탄 바구니 농가 핸드메이드 청 멸시함 광주리 주방 키친 세탁 야채 물빠짐 공기건조 장식, 38 *39 （2-4 근 ）",34100,5559612798,False,46,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
436,513,503219,"마이현 계척 제자들 규칙이 있다 죽계 교사 독창적 두꺼운 대나무다 교회자 퍼포먼스 치다 극 소품, 제자들 규칙이 있다 _받침대",22900,5554930847,False,36,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
437,514,503219,"책상 서랍 공부 일자형 60/80cm 길이 1인 소형 모조목 침대 디제잉 테이블, 17 E타입 업그레이드된 벌판 오크 컬러 8",194500,5460071277,False,0,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
438,515,503219,"지니행복쇼핑 정제함 수작업 토트 대나무라탄 제작 가정용 미니 견과류 소쿠리 필기 데리고 물, 정교함 대나무 청반",29700,5447133359,False,47,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
439,516,503219,"세세마켓 기숙사 심플 침대위 식사 산후조리 책상테이블 폴딩 와이드 침실 땅바닥에 앉다 작은테이블, 초과액 핑크 빅 데스크 _논슬립 미끄",39900,5544972061,False,49,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
440,517,503219,"슈즈영 교사 여성 전용 교회자 국학 제자들 규칙이 있다 돌보아 주다 선반 읽다 도덕 제작 손윗사람 텐션감 스판 선물, 화내지 마라 보검 타입",17400,4899387004,False,26,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL
