,rank,category,name,price,product_id,isRocket,discount_percentage,rating,rating_total_count,is_out_of_stock,brand_name,shopping_fee,reviews_for_last1year,사이즈,색상,재질,인테리어,가로길이,형태
469,615,184674,"에이비퍼니쳐 채플린홈바의자 아일랜드식탁의자, 60cm블랙",78800,112857163,False,6,4.0,37.0,False,,0,12.0,NULL,NULL,NULL,모던/심플,NULL,NULL
470,616,184674,"레몬트리 트리팜 LPM 2-3인용 하모니 와이드 라운드 접이식 테이블 720 x 480 mm, 마블 블랙",19310,1215900349,True,7,5.0,11.0,False,,0,8.0,NULL,NULL,NULL,NULL,NULL,NULL
471,618,184674,"코시나 가벼운 에어 테이블 중, 마블",28900,1419552462,True,0,4.5,39.0,False,코시나,0,36.0,NULL,NULL,NULL,NULL,NULL,NULL
472,619,184674,"제이엔씨코리아 신지카토 세이프티 미니 접이식테이블, 뽀그리얼룩말",12640,1270619,True,16,4.5,276.0,False,,0,49.0,400 x 400 x 255 mm,화이트,합성목재,NULL,400mm,정사각형
473,620,184674,"벨라홈 LPM 샤르망 5단 높이조절형 라운드 접이식 테이블 대형 1200 x 800 mm, 마블화이트",63990,1749434617,True,0,5.0,21.0,False,벨라홈,0,21.0,NULL,NULL,NULL,NULL,NULL,NULL
474,621,184674,"삼익가구 오스카 4인용 세라믹 식탁세트, 그레이",492210,4604371287,True,10,5.0,9.0,False,삼익가구,0,9.0,NULL,NULL,NULL,NULL,NULL,NULL
475,622,184674,"홈앤홈 스마트 조립식 렌지대 4단, 그레이",49030,1770462460,True,10,5.0,32.0,False,룸앤홈,0,32.0,NULL,NULL,NULL,NULL,NULL,NULL
476,625,184674,저스틴퍼니처 로드 멀바우 1200 식탁 테이블,69900,247986879,False,37,4.5,60.0,False,,0,51.0,NULL,NULL,NULL,NULL,NULL,NULL
477,627,184674,"조은세상 고무나무 베드트레이, 내추럴",16130,1594221414,True,5,4.0,61.0,False,조은세상,0,34.0,NULL,NULL,NULL,NULL,NULL,NULL
478,628,184674,"가온 액자 테이블 대, 앙나디아",20050,1555938180,True,0,4.5,73.0,False,,0,72.0,NULL,NULL,NULL,NULL,NULL,NULL
479,629,184674,"THEJOA 유니 원형 테이블 600, 화이트",67160,4389477287,True,0,4.5,18.0,False,,0,16.0,NULL,NULL,NULL,NULL,NULL,원형
480,630,184674,"산들리빙 4인식탁 카페테이블 티 빈티지 업소용테이블 식탁테이블 1200, 02_씨엘1200",58900,1487220943,False,26,4.5,51.0,False,,착불배송,51.0,NULL,NULL,NULL,클래식/엔틱,NULL,직사각형
481,633,184674,"[동서가구] 케빈2인목대 식탁테이블 DF903830, 웬지",47900,24694066,False,35,4.5,6.0,False,동서가구,착불배송,2.0,NULL,브라운,합성목재,NULL,NULL,NULL
482,634,184674,"리빙코디 키높이 뽀로로 하이그로시 안전공부상 (한글), 혼합색상",28800,12503402,True,0,4.5,137.0,False,리빙코디,0,11.0,700 x 480 x 290 ~ 320 mm,화이트,PP,NULL,700mm,직사각형
483,635,184674,"조은세상 LPM 접이식 테이블B 1200 x 800 mm, 블랙",42640,1476567363,True,10,4.5,29.0,False,조은세상,0,28.0,NULL,NULL,NULL,NULL,NULL,NULL
484,636,184674,"키모 다용도 식탁세트(테이블1+의자1), 빈티지",89900,5301533679,False,10,3.5,15.0,False,키모,0,14.0,NULL,멀티(혼합)컬러,LPM,북유럽,1200mm,직사각형
485,637,184674,"픽차 다용도 접이식 테이블 의자, 원형 테이블 다크브라운 1개",39900,5244909290,False,0,4.5,4.0,False,,"5,000",4.0,NULL,NULL,NULL,NULL,NULL,NULL
486,638,184674,"테이블다리 원목기둥 상다리 책상다리, 21cm, 철물보강형",3800,4536896911,False,0,3.0,9.0,False,,"3,000",9.0,NULL,NULL,NULL,NULL,NULL,NULL
487,639,184674,"태영가구 밥솥수납 정수기받침대 400, 화이트",55000,2069330037,True,0,5.0,31.0,False,,0,31.0,NULL,NULL,NULL,모던/심플,400mm,NULL
488,641,184674,"가구생각 에밀리 600 밥솥 렌지대, 화이트",39800,12276648,False,0,4.0,135.0,False,,착불배송,46.0,600 x 395 x 871 mm,화이트,PB + MDF,NULL,NULL,NULL
489,642,184674,"퍼니츠 쥬퐁 원형 테이블, 800 블랙월넛",54800,131435618,False,39,4.5,35.0,False,,착불배송,16.0,800X800X730,NULL,"MDF,PB,철제",NULL,800mm,NULL
490,643,184674,베스트리빙 캐빈 모카 4인 원목식탁세트(벤치형)/의자2개+벤치의자1개,110900,4549799589,False,53,4.5,7.0,False,베스트리빙,"30,000",7.0,NULL,NULL,NULL,NULL,NULL,NULL
491,646,184674,"동서가구 케빈4인목대 식탁 의자2EA DF629555, 웬지",95000,59391989,False,0,4.0,211.0,False,동서가구,착불배송,25.0,NULL,NULL,NULL,내추럴,NULL,NULL
492,649,184674,"조은세상 남원 정타원 밥상 750 x 750 mm, 대추색",46900,1639365050,True,0,5.0,11.0,False,혼이깃든,0,11.0,NULL,NULL,NULL,NULL,NULL,타원형
493,650,184674,"동서가구 이디에프K 2인 식탁세트 내추럴 DF628593, 1세트",105000,1110826,False,44,4.5,71.0,False,동서가구,착불배송,20.0,NULL,NULL,MDF,NULL,NULL,NULL
494,651,184674,"룸앤홈 실리트 원목 바스툴, 그레이",37410,18446779,True,37,4.5,901.0,False,룸앤홈,0,193.0,NULL,그레이,NULL,NULL,NULL,NULL
495,653,184674,"프랑수아 원목 바 스툴, 아카시아",31070,1440738566,True,10,4.0,19.0,False,,0,19.0,NULL,NULL,NULL,NULL,NULL,NULL
496,655,184674,"리즈하임 싱크대 조립 완제품 렌지대 가스대 PT ST, 600가스대 ST_월넛",62800,1335519700,False,0,4.0,8.0,False,,착불배송,8.0,NULL,NULL,NULL,NULL,NULL,NULL
497,656,184674,"베르망 가구다리 쇼파다리 소파다리 침대다리 가구발 높이조절발 발통 철재다리 철제다리 3호, (추가상품) 삼각피스 길이 5cm 10개입",1000,2206728348,False,0,5.0,8.0,False,베르망,"3,000",8.0,NULL,NULL,NULL,NULL,NULL,NULL
498,657,184674,가스쇼바 15x280SK 9kg 쇼바 싱크대부속 실린더,2500,4648672250,False,37,5.0,8.0,False,,0,8.0,NULL,NULL,NULL,NULL,NULL,NULL
499,659,184674,"베스트렉 헬렌 빠텐 의자 A153-1, 블랙",26900,4726286,False,0,4.0,208.0,False,베스트렉,0,42.0,NULL,블랙,플라스틱,NULL,NULL,NULL
500,661,184674,"퍼니아트 니엘 에어프라이어 렌지대, 화이트",109800,1648998615,False,0,4.5,44.0,False,퍼니아트,착불배송,44.0,전체: (W)800X(D)400X(H)1610,NULL,합성목재,모던/심플,NULL,NULL
501,664,184674,"조은세상 LPM 접이식 테이블W 1200 x 800 x 290 mm, 화이트",47900,1942674262,True,5,4.5,10.0,False,조은세상,0,10.0,NULL,NULL,NULL,NULL,NULL,NULL
502,666,184674,남원목기 샤벨 2도 정 교자상,55570,1649000,True,0,4.5,102.0,False,남원목기,0,19.0,80 x 80 cm,브라운,합성목재,NULL,80cm,정사각형
503,667,184674,"베스트리빙 캘빈 쿠키 의자 2p, 내츄럴 + 블랙",65350,46549495,True,0,4.5,214.0,False,베스트리빙,0,34.0,400 x 420 x 790 mm,블랙,원목,NULL,400mm,NULL
504,668,184674,"다한수제고가구 엔틱 찻상 BNS2, 혼합색상",43000,4782503101,False,12,5.0,17.0,False,다한수제고가구,"3,000",16.0,NULL,NULL,NULL,NULL,NULL,NULL
505,670,184674,"달팽이리빙 아이엠 액자테이블 L, 베일을 쓴 여인",28350,150417940,True,38,4.5,384.0,False,달팽이리빙,0,132.0,NULL,NULL,NULL,NULL,NULL,NULL
506,671,184674,"뉴미퍼니처 헤즈마 입식 테이블 식탁 1220, 블랙",97320,1831807100,True,3,4.0,17.0,False,,0,17.0,NULL,NULL,NULL,NULL,NULL,NULL
507,672,184674,"스킬디자인 하이그로시 뉴600 접이식테이블 의자미포함 아일랜드식탁, 화이트",104900,27927252,False,0,4.5,73.0,False,,착불배송,29.0,1200x600x730,NULL,합성목재,NULL,120cm,NULL
508,673,184674,"스토리퍼니쳐 4단 높이조절 LPM 모던 접이식테이블 특대와이드 900mm, 화이트",23600,165001037,True,39,4.0,73.0,False,,0,18.0,NULL,NULL,NULL,NULL,NULL,NULL
509,674,184674,"삼원 수도디스크패킹5p 수도꼭지교체 고무패킹 신주패킹, 1개",2950,77982444,False,0,4.5,41.0,False,삼원,0,17.0,NULL,NULL,NULL,NULL,NULL,NULL
510,675,184674,"남원공방 상다리 부품 소 - 밥상 교자상 다리 부속, 01_상다리 부품 소_좌+우 1조",2600,154197797,False,0,4.5,45.0,False,,"3,000",28.0,NULL,NULL,NULL,NULL,NULL,NULL
511,676,184674,"참갤러리 데이지 원목 식탁 벤치 세트 6인 방문설치, 혼합색상",498000,2155163737,True,0,4.5,33.0,False,,0,32.0,NULL,브라운,NULL,NULL,NULL,NULL
512,677,184674,"간단한 접이식 65cm 75cm 높은의자, 높이 70CM 정사각형 올 블랙",19020,2074931169,False,0,4.0,4.0,False,,"9,000",4.0,NULL,NULL,NULL,NULL,NULL,NULL
513,678,184674,"가구가구또가구 상다리 식탁다리 접이식다리 가구다리 철제다리, 사각뿔발45mm용(블랙)",1000,26529007,False,0,4.5,89.0,False,,"2,500",26.0,NULL,NULL,NULL,NULL,NULL,NULL
514,680,184674,"옛날 접이식 양은밥상 1호, 혼합색상",10560,4873345788,True,4,4.5,5.0,False,,0,5.0,NULL,NULL,NULL,NULL,NULL,NULL
515,681,184674,"바네스데코 철제 트롤리 렌지대 선반 4단, 블랙",31900,129211291,False,0,4.5,53.0,False,바네스데코,0,5.0,가로 60cm x 폭 32cm x 높이 100cm,NULL,NULL,NULL,NULL,NULL
516,682,184674,"LPM 4단 높이조절 베이직 테이블 800, 메이플",21900,4760035821,True,0,5.0,33.0,False,아이캔컴퍼니,0,33.0,NULL,NULL,NULL,NULL,NULL,NULL
517,683,184674,"키키홈 로라 300 틈새 수납장, LPM화이트",53900,3479776,False,0,4.0,256.0,False,키키홈,착불배송,30.0,NULL,NULL,PB + MDF,NULL,NULL,NULL
518,685,184674,"핀란디아 데니스 4인 대리석 (의자2벤치1) 식탁세트, 내추럴+화이트+아이보리",299000,110498995,False,42,4.5,58.0,False,핀란디아,0,15.0,"테이블1200mm x 750mm x 750, 의자450mm x 490mm x 780, 벤치",화이트,대리석,NULL,120cm,NULL
519,686,184674,"헤이미쉬홈 리오 델 뉴송 우드슬랩 통원목 4인용 6인용 8인용 식탁, 1400사이즈 / 투톤",249000,101908200,False,53,4.0,14.0,False,,착불배송,11.0,(가로)1400 x (폭)700-750 x (높이)730-750mm,NULL,원목,NULL,140cm,NULL
520,687,184674,"동서가구 셰리 1200 주방수납장, 색상:아이보리",141550,61778368,False,32,4.0,262.0,False,동서가구,0,76.0,NULL,NULL,NULL,내추럴,NULL,NULL
521,688,184674,"U자 밴딩 철재다리 700, 화이트",17000,2366457798,False,0,4.5,3.0,False,,0,3.0,NULL,화이트,철제,NULL,NULL,NULL
522,690,184674,"페인트인포 MDF 판재 18T 400 x 600 mm, 혼합색상",9700,1971586778,True,0,5.0,2.0,False,,0,2.0,NULL,NULL,NULL,NULL,NULL,NULL
523,693,184674,"리즈하임 싱크대 조립 완제품 개수대 점보볼 중앙볼 좌볼 우볼 600~1200, 700개수대(우볼)_오크",100700,1335584499,False,0,4.0,12.0,False,,착불배송,12.0,NULL,NULL,NULL,NULL,NULL,NULL
524,694,184674,국산 싱크대 쇼바 5 kg,3600,2117198227,False,0,5.0,13.0,False,,"3,000",13.0,NULL,NULL,NULL,NULL,NULL,NULL
525,695,184674,"퍼니아트 아일랜드 공간 홈바 900 겸 수납장, 화이트",65800,108419985,False,0,4.5,77.0,False,퍼니아트,착불배송,19.0,NULL,NULL,NULL,내추럴,NULL,NULL
526,696,184674,"파미가구 조립식 아이언 테이블다리 가구다리 식탁 책상 테이블, W590*D590",29000,1353024541,False,0,4.5,11.0,False,,착불배송,11.0,NULL,블랙,철제,NULL,NULL,NULL
527,697,184674,"더조아 모던 바테이블 1800mm, 빈티지브라운",89900,4387820605,True,0,4.5,25.0,False,,0,11.0,NULL,NULL,NULL,NULL,NULL,NULL
528,698,184674,"퍼니아트 레이첼 렌지대, 도어형-화이트",59800,197300156,False,0,4.5,208.0,False,퍼니아트,착불배송,104.0,(W)60cmx(D)40cmx(H)122.5cm,화이트,합성목재,NULL,60cm,NULL
529,700,184674,"퍼니하우스 헤븐 1800 주방 부엌 수납 키큰 식탁렌지대 밥솥/렌지대, 화이트",89900,99638874,False,53,4.0,39.0,False,퍼니하우스,착불배송,38.0,NULL,NULL,NULL,NULL,NULL,NULL
530,701,184674,"아띠 카페 식탁 의자 2p, 그레이",46620,1277808091,True,7,4.0,50.0,False,,0,42.0,NULL,NULL,NULL,NULL,NULL,NULL
531,702,184674,"웰굿즈 LPM마블 다용도테이블(교자상)800x600, 단품",22900,1621802538,False,0,5.0,14.0,False,,0,14.0,NULL,NULL,NULL,NULL,NULL,NULL
532,704,184674,"동서가구 이즈 글랜 800 멀티 렌지대, 화이트",67900,1825184320,False,24,3.5,65.0,False,동서가구,착불배송,65.0,NULL,NULL,NULL,NULL,NULL,NULL
533,705,184674,"국산 교자상 접이식 큰상 밥상 1200X800 대형상 집들이상 손님상 박세리상 6인용 8인용 대형상 거실탁자 좌식 마블 화이트 블랙 대리석 소파 테이블 4인용, 마블블랙",55900,2265129734,False,0,5.0,7.0,False,,0,7.0,NULL,NULL,NULL,NULL,NULL,NULL
534,707,184674,"골드 써클 샤무드 체어 2p + 고무 발통커버 8p, 연그레이",105600,1473390712,True,0,4.5,26.0,False,,0,25.0,NULL,NULL,NULL,NULL,NULL,NULL
535,708,184674,"헤븐 전자렌지대 주방수납장 밥통 밥솥다이 오븐장 1200, 화이트",41000,222537331,False,59,4.0,40.0,False,퍼니하우스,착불배송,37.0,NULL,NULL,NULL,NULL,NULL,NULL
536,709,184674,페인트인포 삼나무 집성목 12T 400 x 1100,19700,134199594,True,0,5.0,4.0,False,페인트인포,0,1.0,NULL,NULL,NULL,NULL,NULL,NULL
537,710,184674,"LPM 심플 프리미엄 라운드 대형 접이식 테이블 1200 x 800 x 335 mm, 화이트",69000,4776166753,True,0,5.0,12.0,False,,0,12.0,NULL,NULL,NULL,NULL,NULL,NULL
538,711,184674,"산들리빙 4인식탁세트 카페테이블 철제 빈티지 부부 업소용(30T) 식탁세트, 씨엘(빈티지)1200테이블+소나타의자_와인(4개)",185000,229435452,False,36,4.5,34.0,False,,0,26.0,테이블-1200*600*745/의자-515*450*800,NULL,철제,NULL,1200mm,NULL
539,712,184674,"H-101 우드슬랩 철재다리 테이블다리 프레임(개당 판매), 화이트 아이보리",35000,4632259255,False,36,5.0,9.0,False,,0,9.0,NULL,NULL,NULL,NULL,NULL,NULL
540,713,184674,"퍼니아트 엘르 와이드 홈바, 화이트",199800,1523609995,False,0,4.5,36.0,False,퍼니아트,착불배송,36.0,전체: (W)1500X(D)600X(H)830,NULL,합성목재,모던/심플,NULL,NULL
541,715,184674,"철물프렌드 장롱자석 & 원터치자석, 문짝충격완충기",900,13172092,False,0,4.0,106.0,False,,0,22.0,NULL,NULL,NULL,NULL,NULL,NULL
542,717,184674,"와이디 밀크 골드 체어 인테리어 벨벳 의자, 그레이(YWC2096-GR)",35990,1238514058,False,0,4.5,28.0,False,와이디,착불배송,27.0,NULL,NULL,NULL,NULL,NULL,NULL
543,719,184674,"리빙코디 자석 한글 공부상, 헬로키티",28660,1448152,True,7,4.5,222.0,False,리빙코디,0,15.0,700 x 450 x 260~405 mm,핑크,플라스틱,NULL,700mm,직사각형
544,720,184674,"아이베란다 목재 쫄대묶음 미송 소나무 DIY 몰딩 합판, 05.자작나무합판 쫄대 15x15x800mm(5개)",6600,164246317,False,0,4.5,69.0,False,,0,34.0,NULL,NULL,NULL,NULL,NULL,NULL
545,721,184674,"[빠른배송+사은품증정] 접이식 미니 좌식테이블 책상 1인용테이블, 스카이블루, LT-601",17700,5077640654,False,34,4.0,59.0,False,,0,59.0,NULL,NULL,NULL,NULL,NULL,NULL
546,722,184674,"리바트 로티르 6인 마블 원형식탁 방문설치, 화이트",243600,4528994710,True,7,5.0,13.0,False,리바트,0,13.0,746mm,NULL,NULL,NULL,NULL,원형
547,723,184674,"베스트렉 A100-3 바퀴의자 아일랜드 식탁의자 바텐의자, 베이지",34300,4543500,False,0,4.0,32.0,False,베스트렉,0,13.0,NULL,화이트,인조가죽,NULL,NULL,NULL
548,724,184674,"[전국토탈쇼핑(주)] 업소용 벽선반 STS201 스테인리스선반 스텐 벽찬장 상부장 씽크선반대 600 900 1200 1500 1800, 600x350x550",60000,2034610114,False,0,4.0,4.0,False,스텐팩토리,0,4.0,NULL,NULL,NULL,NULL,NULL,NULL
549,725,184674,"큐빅 체어 2p, 베이지",84000,1262551782,True,0,4.0,48.0,False,,0,43.0,NULL,NULL,NULL,NULL,NULL,NULL
550,726,184674,"철물프렌드 원통조절가구다리 150mm용 300mm용 원형다리 가구다리, 원통조절가구다리(화이트)300용",4000,153570203,False,0,4.0,22.0,False,,"2,500",11.0,NULL,NULL,NULL,NULL,NULL,NULL
551,727,184674,"하나로 [검정 생고무줄]검정고무줄.라텍스고무줄.추억.고무줄놀이.포장.묶음, 1개",1480,39800668,False,0,5.0,4.0,False,,0,3.0,NULL,NULL,NULL,NULL,NULL,NULL
552,728,184674,"오홀리브 접이식 액자테이블 소 60 x 40 x 27 cm, 민들레",15840,4590045860,True,0,5.0,64.0,False,오홀리브,0,36.0,NULL,NULL,NULL,NULL,NULL,NULL
553,729,184674,"까사마루 오드리 접이식 테이블, 화이트",53910,184517240,True,22,4.0,106.0,False,까사마루,0,51.0,NULL,NULL,NULL,내추럴,NULL,NULL
554,735,184674,"[카미코코] LPM 4컬러 반타원 1000X600 테이블, 화이트네추럴",89000,5335503346,False,0,5.0,4.0,False,,0,4.0,NULL,NULL,NULL,NULL,NULL,NULL
555,736,184674,"에코DIY 원목 사각 등받이 바스툴, 내츄럴",29900,2405743,True,6,4.0,37.0,False,,0,18.0,330 x 340 x 800 mm,브라운,원목,내추럴,NULL,NULL
556,738,184674,"레몬트리 트리팜 LPM 4인용 하모니 라운드 접이식 테이블 800 x 600 mm, 화이트",21210,1215900273,True,3,4.5,24.0,False,,0,20.0,NULL,NULL,NULL,NULL,NULL,NULL
557,739,184674,업소용작업대 1단 400 스텐작업대 조리대 주방선반,47000,4891428504,False,0,5.0,2.0,False,,0,2.0,NULL,NULL,NULL,NULL,NULL,NULL
558,740,184674,"삼익가구 [삼익가구]모어 4인용 마블 수납식탁 식탁/테이블>>식탁, 라이트그레이",109000,255562549,False,47,4.5,44.0,False,삼익가구,착불배송,36.0,NULL,NULL,NULL,모던/심플,NULL,NULL
559,742,184674,"우드리빙 접이식 테이블 중, 화이트워시",12670,96828431,True,1,4.5,94.0,False,,0,35.0,NULL,NULL,NULL,NULL,NULL,NULL
560,743,184674,"신지가토 세이프티 하이그로시 다용도 테이블, 베이비캣",20800,22583134,True,0,4.5,92.0,False,신지가토,0,15.0,600 x 480 mm,핑크,하이그로시 + MDF + STEEL,NULL,600mm,직사각형
561,744,184674,"리빙코디 키높이 뽀로로 하이그로시 안전공부상 (한글), 혼합색상",55100,12503403,False,0,4.0,47.0,False,리빙코디,0,13.0,800 x 600 x 290 ~ 320 mm,화이트,PP,NULL,800mm,직사각형
562,746,184674,"동서가구 셰리 1200 주방수납장 상부장세트, 아이보리",179000,61778244,False,45,4.0,81.0,False,동서가구,착불배송,30.0,NULL,NULL,NULL,내추럴,NULL,NULL
563,748,184674,"조은세상 고급엔틱 직교자상 1200 x 800 mm, 짙은 브라운",64420,1414932231,True,0,4.0,63.0,False,조은세상,0,7.0,NULL,NULL,NULL,NULL,NULL,직사각형
564,749,184674,"싱크대도어용 가스쇼바 5 / 7/ 9/ 11kg용 분리형아답터, 일반쇼바180mm_7kg",1800,24916596,False,10,5.0,34.0,False,,0,16.0,NULL,NULL,NULL,NULL,NULL,NULL
565,752,184674,"남원목기 춘향골 테두리 직교자상 1200 x 800 x 320 mm, 체리 + 갈색",103000,267118363,True,0,4.0,17.0,False,남원목기,0,9.0,1200 x 800 x 320 mm,브라운,NULL,NULL,1200mm,직사각형
566,753,184674,"조은세상 LPM 접이식 테이블W 800 x 600 x 290 mm, 블랙",33900,1867317326,True,0,5.0,18.0,False,조은세상,0,17.0,NULL,NULL,NULL,NULL,NULL,NULL
567,754,184674,"동서가구 쉐프 LPM 수납장 + 틈새장 세트, 화이트",119000,54908569,False,52,4.0,195.0,False,동서가구,착불배송,66.0,NULL,NULL,NULL,모던/심플,NULL,NULL
568,755,184674,"이케아 KLIPSK 침대트레이 102.890.86, 화이트",19000,59417739,False,0,4.0,86.0,False,이케아,착불배송,5.0,NULL,NULL,NULL,NULL,NULL,NULL
569,756,184674,"가구가구또가구 씽크 조절발 피스형, 4개",3000,8850996,False,0,4.5,22.0,False,,"2,500",12.0,NULL,NULL,NULL,NULL,NULL,NULL
570,757,184674,"호두데코 리온 LPM 하이 600x1600 에어프라이어 렌지 수납장 렌지대, 화이트",79000,205564126,False,20,4.0,70.0,False,,착불배송,48.0,600x1600x400mm,화이트,합성목재,NULL,600cm,NULL
571,758,184674,"마켓비 OISA 확장형 테이블 KS1033TB, 화이트",56860,1523040543,True,4,4.0,34.0,False,마켓비,0,34.0,NULL,NULL,NULL,NULL,NULL,NULL
572,760,184674,"OMT 전자렌지 선반 렌지대 OKA-LC6, 화이트",19800,39476270,True,31,3.5,62.0,False,,0,11.0,NULL,화이트,합성목재,모던/심플,NULL,NULL
573,763,184674,"스토리퍼니쳐 4단 높이조절 LPM 몰딩테이블 심플 대, 화이트",60270,95846914,False,0,4.5,204.0,False,,0,18.0,790 x 590 x 275 mm,화이트,합성목재,NULL,790mm,직사각형
574,764,184674,L형 측면고정 바퀴 이케아 아기침대 캐스터,1200,1437198213,False,0,4.0,18.0,False,,"3,000",9.0,NULL,NULL,NULL,NULL,NULL,NULL
575,766,184674,"한목가구 다용도 접이식 테이블 소 648, 엔틱옹이",9900,19354583,True,0,4.5,15.0,False,,0,6.0,600 x 480 x 250 mm,브라운,합성목재,NULL,600mm,직사각형
576,767,184674,"하이앤드리 가구 루밍 3단 밥솥장 밥솥다이 전자렌지수납장 렌지대, 화이트",63500,1221346322,False,42,4.5,8.0,False,,착불배송,6.0,NULL,NULL,NULL,모던/심플,600mm,NULL
577,768,184674,"루쏘퍼니쳐 라미 4인 원목식탁 세트 식탁세트 4인용 식탁 원목식탁세트, 화이트",122000,1332188,False,18,4.0,18.0,False,루쏘퍼니쳐,착불배송,14.0,NULL,화이트,합성목재,NULL,NULL,직사각형
578,769,184674,"2단 전자레인지 선반, 블랙",14000,176988403,False,0,4.0,739.0,False,,0,214.0,옵션선택,NULL,NULL,모던/심플,NULL,NULL
579,771,184674,"더조아 모던 바테이블 1200mm, 빈티지브라운",60120,4387820312,True,3,5.0,17.0,False,,0,10.0,NULL,NULL,NULL,NULL,NULL,NULL
580,772,184674,"보니애가구 노블4인식탁세트_쿠션벤치형 식탁세트, 네츄럴 + 강화유리 1개 추가",172000,4535762120,False,60,4.5,10.0,False,보니애가구,착불배송,10.0,NULL,NULL,NULL,모던/심플,NULL,직사각형
581,773,184674,이케아 테오도레스 의자 화이트 703.509.38,29840,108363998,False,0,4.5,25.0,False,이케아,착불배송,14.0,NULL,화이트,NULL,NULL,46cm,NULL
582,775,184674,"[코리안파워] 320 팔걸이 바텐의자, 베이지",41900,6896108,False,0,4.0,32.0,False,,0,11.0,NULL,베이지,PU,NULL,NULL,NULL
583,776,184674,"베스트렉 A111 발걸이형 홈바의자 아일랜드식탁의자 바텐의자, 블랙",39300,3700538,False,0,4.0,169.0,False,,,34.0,NULL,NULL,NULL,NULL,NULL,NULL
584,777,184674,"바네스데코 철제 트롤리 렌지대 선반 3단, 화이트",23900,129211275,False,0,4.0,24.0,False,바네스데코,0,9.0,가로 60cm x 폭 32cm x 높이 75cm,NULL,NULL,NULL,NULL,NULL
585,778,184674,"도리퍼니처 에펠 높낮이조절 바텐의자, 블랙",42750,2022425057,True,9,4.0,27.0,False,도리퍼니처,0,21.0,NULL,NULL,NULL,NULL,NULL,NULL
586,779,184674,"철물프렌드 YS철제가구다리모음전 직선다리 사선다리 철제다리 테이블다리 상다리 가구발, YS철직선다리150mm용(블랙&골드)",3000,4578193263,False,0,4.5,6.0,False,,"2,500",6.0,NULL,NULL,NULL,NULL,NULL,NULL
587,780,184674,페인트인포 DIY목재재단 06_MDF_3T | 600mmx1200mm,16000,71452008,True,0,5.0,2.0,False,페인트인포,0,2.0,NULL,NULL,NULL,NULL,NULL,NULL
588,782,184674,"스토리퍼니쳐 LPM 비스포크 접이식테이블 1200 x 600 mm, 핑키쉬크림",49000,5226157022,True,0,4.5,10.0,False,스토리퍼니쳐,0,11.0,NULL,NULL,NULL,NULL,NULL,NULL
589,783,184674,"향림공예 원형 일반 밥상 900 접이식 교자상, 원형일반900",54500,147914722,False,3,4.5,66.0,False,,0,40.0,5-6인용,브라운,합성목재,NULL,90cm,NULL
590,784,184674,"생활지음 올라 바스툴 SSOA65S-2 600, 크림화이트",179000,1890335688,False,0,5.0,42.0,False,생활지음,0,43.0,459 x 430 x 741 mm,화이트,NULL,모던/심플,NULL,NULL
591,785,184674,가팡 원목 주방 부엌 수납 렌지대 3단 800,74680,1717375608,True,0,4.0,5.0,False,가팡,0,5.0,NULL,NULL,NULL,NULL,NULL,NULL
592,787,184674,국산 싱크대 가스쇼바 7kg 유압 쇼버 댐퍼 주방,3600,1831858358,False,0,4.5,9.0,False,,"3,000",9.0,NULL,NULL,NULL,NULL,NULL,NULL
593,790,184674,"조은세상 LPM 접이식 테이블B 1000 x 600 mm, 화이트",31070,1476578724,True,10,4.0,245.0,False,조은세상,0,24.0,NULL,NULL,NULL,NULL,NULL,NULL
594,791,184674,"리센트 그루 ST렌지대겸식탁세트, 티크",94900,65516244,False,17,4.5,206.0,False,리센트,착불배송,51.0,NULL,NULL,NULL,모던/심플,NULL,NULL
595,794,184674,"화이트 상다리 접이식 테이블 1000 x 600 mm, 연두",10500,2051385476,True,0,5.0,11.0,False,,0,9.0,NULL,NULL,NULL,NULL,NULL,NULL
596,797,184674,가팡 원목 주방 부엌 수납 렌지대 4단 600,69350,1717318723,True,0,3.5,6.0,False,가팡,0,6.0,NULL,NULL,NULL,NULL,NULL,NULL
597,798,184674,"조은세상 LPM 테이블 400x400 접이식 밥상, 베이지",15900,232018364,False,0,4.5,10.0,False,조은세상,0,8.0,400x400x200,베이지,합성목재,NULL,400mm,NULL
598,799,184674,"오홀리브 액자테이블 접이식상 중 72 x 48 x 27 cm, 02 노란튤립",22350,1837432543,True,0,5.0,40.0,False,오홀리브,0,21.0,NULL,NULL,NULL,NULL,NULL,NULL
599,800,184674,"방친구 아코르 잡이식 식탁 렌지대 셋트, 01_아코르 식탁렌지대 중i 그레이",79800,257023505,False,0,4.5,58.0,False,방친구,착불배송,39.0,NULL,NULL,합성목재,NULL,60cm,NULL
600,802,184674,"북유럽 카페 식당 4인 식탁 테이블 의자 세트 38종, 원형 다크블루-화이트",260500,4612916830,False,0,4.5,6.0,False,,"20,000",6.0,NULL,NULL,NULL,NULL,NULL,NULL
601,803,184674,"태성아이템 쿡 광파 다용도 렌지대 선반 1단, 월넛",19920,1702739774,True,8,4.5,10.0,False,,0,10.0,NULL,NULL,NULL,NULL,NULL,NULL
602,804,184674,"IKEA NISSE 접이식의자, 블랙",20650,57978592,False,0,4.5,19.0,False,,착불배송,7.0,NULL,NULL,NULL,NULL,NULL,NULL
